P@5: 1.0
P@5: 0.85
CACM-3128 1.0 0.05263157894736842
CACM-2256 1.0 0.10526315789473684
CACM-2938 1.0 0.15789473684210525
CACM-2597 1.0 0.21052631578947367
CACM-2080 1.0 0.2631578947368421
CACM-2320 1.0 0.3157894736842105
CACM-2541 1.0 0.3684210526315789
CACM-1071 1.0 0.42105263157894735
CACM-3082 1.0 0.47368421052631576
CACM-3048 1.0 0.5263157894736842
CACM-2379 1.0 0.5789473684210527
CACM-2740 1.0 0.631578947368421
CACM-2632 1.0 0.6842105263157895
CACM-2342 1.0 0.7368421052631579
CACM-2851 1.0 0.7894736842105263
CACM-1854 1.0 0.8421052631578947
CACM-3105 0.9411764705882353 0.8421052631578947
CACM-1338 0.9444444444444444 0.8947368421052632
CACM-0696 0.8947368421052632 0.8947368421052632
CACM-1680 0.85 0.8947368421052632
CACM-1747 0.8095238095238095 0.8947368421052632
CACM-1750 0.7727272727272727 0.8947368421052632
CACM-2036 0.7391304347826086 0.8947368421052632
CACM-2372 0.7083333333333334 0.8947368421052632
CACM-3026 0.68 0.8947368421052632
CACM-2314 0.6538461538461539 0.8947368421052632
CACM-2626 0.6296296296296297 0.8947368421052632
CACM-3039 0.6428571428571429 0.9473684210526315
CACM-1198 0.6551724137931034 1.0
CACM-0059 0.6333333333333333 1.0
CACM-0084 0.6129032258064516 1.0
CACM-0086 0.59375 1.0
CACM-0104 0.5757575757575758 1.0
CACM-0251 0.5588235294117647 1.0
CACM-0300 0.5428571428571428 1.0
CACM-0618 0.5277777777777778 1.0
CACM-1199 0.5135135135135135 1.0
CACM-1290 0.5 1.0
CACM-1341 0.48717948717948717 1.0
CACM-1409 0.475 1.0
CACM-1476 0.4634146341463415 1.0
CACM-1552 0.4523809523809524 1.0
CACM-1636 0.4418604651162791 1.0
CACM-1844 0.4318181818181818 1.0
CACM-1962 0.4222222222222222 1.0
CACM-2321 0.41304347826086957 1.0
CACM-2344 0.40425531914893614 1.0
CACM-2438 0.3958333333333333 1.0
CACM-2578 0.3877551020408163 1.0
CACM-2888 0.38 1.0
CACM-2985 0.37254901960784315 1.0
CACM-3011 0.36538461538461536 1.0
CACM-3072 0.3584905660377358 1.0
CACM-3117 0.35185185185185186 1.0
CACM-3153 0.34545454545454546 1.0
CACM-3183 0.3392857142857143 1.0
CACM-1264 0.3333333333333333 1.0
CACM-1534 0.3275862068965517 1.0
CACM-1591 0.3220338983050847 1.0
CACM-1805 0.31666666666666665 1.0
CACM-2003 0.3114754098360656 1.0
CACM-2668 0.3064516129032258 1.0
CACM-2878 0.30158730158730157 1.0
CACM-3014 0.296875 1.0
CACM-2817 0.2923076923076923 1.0
CACM-1226 0.2878787878787879 1.0
CACM-1247 0.2835820895522388 1.0
CACM-1728 0.27941176470588236 1.0
CACM-1751 0.2753623188405797 1.0
CACM-1752 0.2714285714285714 1.0
CACM-1892 0.2676056338028169 1.0
CACM-2111 0.2638888888888889 1.0
CACM-2138 0.2602739726027397 1.0
CACM-2317 0.25675675675675674 1.0
CACM-2374 0.25333333333333335 1.0
CACM-2378 0.25 1.0
CACM-2424 0.24675324675324675 1.0
CACM-2522 0.24358974358974358 1.0
CACM-2582 0.24050632911392406 1.0
CACM-2622 0.2375 1.0
CACM-2625 0.2345679012345679 1.0
CACM-2629 0.23170731707317074 1.0
CACM-2867 0.2289156626506024 1.0
CACM-2950 0.2261904761904762 1.0
CACM-3002 0.2235294117647059 1.0
CACM-3006 0.22093023255813954 1.0
CACM-3025 0.21839080459770116 1.0
CACM-3028 0.2159090909090909 1.0
CACM-3068 0.21348314606741572 1.0
CACM-3127 0.2111111111111111 1.0
CACM-3141 0.2087912087912088 1.0
CACM-1463 0.20652173913043478 1.0
CACM-2377 0.20430107526881722 1.0
CACM-2558 0.20212765957446807 1.0
CACM-2939 0.2 1.0
CACM-2849 0.19791666666666666 1.0
CACM-3050 0.1958762886597938 1.0
CACM-1470 0.19387755102040816 1.0
CACM-1677 0.1919191919191919 1.0
CACM-2020 0.19 1.0
