P@5: 1.0
P@5: 0.9
CACM-1724 1.0 0.05263157894736842
CACM-2337 1.0 0.10526315789473684
CACM-2108 1.0 0.15789473684210525
CACM-1997 1.0 0.21052631578947367
CACM-1956 1.0 0.2631578947368421
CACM-2272 1.0 0.3157894736842105
CACM-2176 1.0 0.3684210526315789
CACM-3075 1.0 0.42105263157894735
CACM-2146 1.0 0.47368421052631576
CACM-2716 1.0 0.5263157894736842
CACM-2664 1.0 0.5789473684210527
CACM-2017 1.0 0.631578947368421
CACM-3187 1.0 0.6842105263157895
CACM-2679 1.0 0.7368421052631579
CACM-2397 1.0 0.7894736842105263
CACM-2563 1.0 0.8421052631578947
CACM-2714 1.0 0.8947368421052632
CACM-2348 1.0 0.9473684210526315
CACM-2051 0.9473684210526315 0.9473684210526315
CACM-2819 0.9 0.9473684210526315
CACM-2890 0.8571428571428571 0.9473684210526315
CACM-1886 0.8181818181818182 0.9473684210526315
CACM-2484 0.782608695652174 0.9473684210526315
CACM-3037 0.75 0.9473684210526315
CACM-2750 0.72 0.9473684210526315
CACM-3057 0.6923076923076923 0.9473684210526315
CACM-2314 0.6666666666666666 0.9473684210526315
CACM-1752 0.6428571428571429 0.9473684210526315
CACM-2289 0.6206896551724138 0.9473684210526315
CACM-2674 0.6 0.9473684210526315
CACM-2812 0.5806451612903226 0.9473684210526315
CACM-2931 0.5625 0.9473684210526315
CACM-3112 0.5454545454545454 0.9473684210526315
CACM-2118 0.5588235294117647 1.0
CACM-1412 0.5428571428571428 1.0
CACM-0677 0.5277777777777778 1.0
CACM-0851 0.5135135135135135 1.0
CACM-0860 0.5 1.0
CACM-0865 0.48717948717948717 1.0
CACM-1325 0.475 1.0
CACM-1930 0.4634146341463415 1.0
CACM-2263 0.4523809523809524 1.0
CACM-2598 0.4418604651162791 1.0
CACM-2627 0.4318181818181818 1.0
CACM-2691 0.4222222222222222 1.0
CACM-2863 0.41304347826086957 1.0
CACM-2887 0.40425531914893614 1.0
CACM-2997 0.3958333333333333 1.0
CACM-3032 0.3877551020408163 1.0
CACM-3151 0.38 1.0
CACM-3163 0.37254901960784315 1.0
CACM-1433 0.36538461538461536 1.0
CACM-2450 0.3584905660377358 1.0
CACM-3085 0.35185185185185186 1.0
CACM-3164 0.34545454545454546 1.0
CACM-2324 0.3392857142857143 1.0
CACM-2860 0.3333333333333333 1.0
CACM-2902 0.3275862068965517 1.0
CACM-3006 0.3220338983050847 1.0
CACM-3038 0.31666666666666665 1.0
CACM-2816 0.3114754098360656 1.0
CACM-1397 0.3064516129032258 1.0
CACM-1873 0.30158730158730157 1.0
CACM-2692 0.296875 1.0
CACM-2963 0.2923076923076923 1.0
CACM-2451 0.2878787878787879 1.0
CACM-3067 0.2835820895522388 1.0
CACM-0717 0.27941176470588236 1.0
CACM-0950 0.2753623188405797 1.0
CACM-1350 0.2714285714285714 1.0
CACM-1609 0.2676056338028169 1.0
CACM-2092 0.2638888888888889 1.0
CACM-2232 0.2602739726027397 1.0
CACM-2266 0.25675675675675674 1.0
CACM-2368 0.25333333333333335 1.0
CACM-2606 0.25 1.0
CACM-2924 0.24675324675324675 1.0
CACM-3040 0.24358974358974358 1.0
CACM-3124 0.24050632911392406 1.0
CACM-3134 0.2375 1.0
CACM-3166 0.2345679012345679 1.0
CACM-2188 0.23170731707317074 1.0
CACM-2650 0.2289156626506024 1.0
CACM-2215 0.2261904761904762 1.0
CACM-2856 0.2235294117647059 1.0
CACM-3049 0.22093023255813954 1.0
CACM-1197 0.21839080459770116 1.0
CACM-2174 0.2159090909090909 1.0
CACM-3157 0.21348314606741572 1.0
CACM-2959 0.2111111111111111 1.0
CACM-2308 0.2087912087912088 1.0
CACM-2406 0.20652173913043478 1.0
CACM-2142 0.20430107526881722 1.0
CACM-0616 0.20212765957446807 1.0
CACM-2106 0.2 1.0
CACM-2833 0.19791666666666666 1.0
CACM-3091 0.1958762886597938 1.0
CACM-3177 0.19387755102040816 1.0
CACM-3131 0.1919191919191919 1.0
CACM-1098 0.19 1.0
