P@5: 1.0
P@5: 0.65
CACM-1134 1.0 0.07692307692307693
CACM-2495 1.0 0.15384615384615385
CACM-1807 1.0 0.23076923076923078
CACM-1934 1.0 0.3076923076923077
CACM-1947 1.0 0.38461538461538464
CACM-2923 1.0 0.46153846153846156
CACM-1231 1.0 0.5384615384615384
CACM-2586 1.0 0.6153846153846154
CACM-1551 1.0 0.6923076923076923
CACM-1613 1.0 0.7692307692307693
CACM-1223 1.0 0.8461538461538461
CACM-2253 0.9166666666666666 0.8461538461538461
CACM-1658 0.8461538461538461 0.8461538461538461
CACM-2290 0.8571428571428571 0.9230769230769231
CACM-2579 0.8666666666666667 1.0
CACM-1564 0.8125 1.0
CACM-1795 0.7647058823529411 1.0
CACM-1886 0.7222222222222222 1.0
CACM-2423 0.6842105263157895 1.0
CACM-2858 0.65 1.0
CACM-2897 0.6190476190476191 1.0
CACM-2929 0.5909090909090909 1.0
CACM-3054 0.5652173913043478 1.0
CACM-3080 0.5416666666666666 1.0
CACM-1676 0.52 1.0
CACM-1389 0.5 1.0
CACM-1523 0.48148148148148145 1.0
CACM-1542 0.4642857142857143 1.0
CACM-1665 0.4482758620689655 1.0
CACM-2138 0.43333333333333335 1.0
CACM-2233 0.41935483870967744 1.0
CACM-2491 0.40625 1.0
CACM-2748 0.3939393939393939 1.0
CACM-3005 0.38235294117647056 1.0
CACM-1154 0.37142857142857144 1.0
CACM-2904 0.3611111111111111 1.0
CACM-0104 0.35135135135135137 1.0
CACM-1195 0.34210526315789475 1.0
CACM-1410 0.3333333333333333 1.0
CACM-1719 0.325 1.0
CACM-1951 0.3170731707317073 1.0
CACM-1974 0.30952380952380953 1.0
CACM-2134 0.3023255813953488 1.0
CACM-2188 0.29545454545454547 1.0
CACM-2195 0.28888888888888886 1.0
CACM-2314 0.2826086956521739 1.0
CACM-2321 0.2765957446808511 1.0
CACM-2344 0.2708333333333333 1.0
CACM-2388 0.2653061224489796 1.0
CACM-2433 0.26 1.0
CACM-2451 0.2549019607843137 1.0
CACM-2537 0.25 1.0
CACM-2570 0.24528301886792453 1.0
CACM-2616 0.24074074074074073 1.0
CACM-2680 0.23636363636363636 1.0
CACM-2699 0.23214285714285715 1.0
CACM-2715 0.22807017543859648 1.0
CACM-2716 0.22413793103448276 1.0
CACM-2722 0.22033898305084745 1.0
CACM-2812 0.21666666666666667 1.0
CACM-2835 0.21311475409836064 1.0
CACM-2877 0.20967741935483872 1.0
CACM-2883 0.20634920634920634 1.0
CACM-2903 0.203125 1.0
CACM-2953 0.2 1.0
CACM-2969 0.19696969696969696 1.0
CACM-3002 0.19402985074626866 1.0
CACM-3018 0.19117647058823528 1.0
CACM-3053 0.18840579710144928 1.0
CACM-3125 0.18571428571428572 1.0
CACM-0048 0.18309859154929578 1.0
CACM-0124 0.18055555555555555 1.0
CACM-0144 0.1780821917808219 1.0
CACM-0243 0.17567567567567569 1.0
CACM-1066 0.17333333333333334 1.0
CACM-1088 0.17105263157894737 1.0
CACM-1234 0.16883116883116883 1.0
CACM-1235 0.16666666666666666 1.0
CACM-1331 0.16455696202531644 1.0
CACM-1362 0.1625 1.0
CACM-1390 0.16049382716049382 1.0
CACM-1476 0.15853658536585366 1.0
CACM-1651 0.1566265060240964 1.0
CACM-1652 0.15476190476190477 1.0
CACM-1670 0.15294117647058825 1.0
CACM-1726 0.1511627906976744 1.0
CACM-1770 0.14942528735632185 1.0
CACM-1786 0.14772727272727273 1.0
CACM-1824 0.14606741573033707 1.0
CACM-1973 0.14444444444444443 1.0
CACM-2018 0.14285714285714285 1.0
CACM-2064 0.14130434782608695 1.0
CACM-2107 0.13978494623655913 1.0
CACM-2453 0.13829787234042554 1.0
CACM-2543 0.1368421052631579 1.0
CACM-2559 0.13541666666666666 1.0
CACM-2621 0.13402061855670103 1.0
CACM-2622 0.1326530612244898 1.0
CACM-2625 0.13131313131313133 1.0
CACM-2651 0.13 1.0
