P@5: 0.0
P@5: 0.1
CACM-0616 0.0 0.0
CACM-1867 0.0 0.0
CACM-1397 0.0 0.0
CACM-1014 0.0 0.0
CACM-1623 0.0 0.0
CACM-1543 0.16666666666666666 0.5
CACM-0695 0.14285714285714285 0.5
CACM-0670 0.125 0.5
CACM-1365 0.1111111111111111 0.5
CACM-2230 0.1 0.5
CACM-1046 0.09090909090909091 0.5
CACM-2826 0.08333333333333333 0.5
CACM-1341 0.07692307692307693 0.5
CACM-0397 0.07142857142857142 0.5
CACM-2078 0.13333333333333333 1.0
CACM-2918 0.125 1.0
CACM-3035 0.11764705882352941 1.0
CACM-1348 0.1111111111111111 1.0
CACM-0605 0.10526315789473684 1.0
CACM-2893 0.1 1.0
CACM-0697 0.09523809523809523 1.0
CACM-1262 0.09090909090909091 1.0
CACM-2943 0.08695652173913043 1.0
CACM-1088 0.08333333333333333 1.0
CACM-1769 0.08 1.0
CACM-1184 0.07692307692307693 1.0
CACM-1325 0.07407407407407407 1.0
CACM-2547 0.07142857142857142 1.0
CACM-0705 0.06896551724137931 1.0
CACM-0888 0.06666666666666667 1.0
CACM-0704 0.06451612903225806 1.0
CACM-0887 0.0625 1.0
CACM-2505 0.06060606060606061 1.0
CACM-1186 0.058823529411764705 1.0
CACM-0242 0.05714285714285714 1.0
CACM-2417 0.05555555555555555 1.0
CACM-0392 0.05405405405405406 1.0
CACM-2068 0.05263157894736842 1.0
CACM-0087 0.05128205128205128 1.0
CACM-2769 0.05 1.0
CACM-1997 0.04878048780487805 1.0
CACM-1461 0.047619047619047616 1.0
CACM-0109 0.046511627906976744 1.0
CACM-0119 0.045454545454545456 1.0
CACM-0985 0.044444444444444446 1.0
CACM-1301 0.043478260869565216 1.0
CACM-2774 0.0425531914893617 1.0
CACM-0141 0.041666666666666664 1.0
CACM-0269 0.04081632653061224 1.0
CACM-0312 0.04 1.0
CACM-2503 0.0392156862745098 1.0
CACM-0003 0.038461538461538464 1.0
CACM-0363 0.03773584905660377 1.0
CACM-0476 0.037037037037037035 1.0
CACM-0581 0.03636363636363636 1.0
CACM-0629 0.03571428571428571 1.0
CACM-1005 0.03508771929824561 1.0
CACM-1702 0.034482758620689655 1.0
CACM-0821 0.03389830508474576 1.0
CACM-1187 0.03333333333333333 1.0
CACM-0138 0.03278688524590164 1.0
CACM-0170 0.03225806451612903 1.0
CACM-0628 0.031746031746031744 1.0
CACM-0027 0.03125 1.0
CACM-2024 0.03076923076923077 1.0
CACM-2258 0.030303030303030304 1.0
CACM-0361 0.029850746268656716 1.0
CACM-0477 0.029411764705882353 1.0
CACM-1812 0.028985507246376812 1.0
CACM-0297 0.02857142857142857 1.0
CACM-1466 0.028169014084507043 1.0
CACM-2293 0.027777777777777776 1.0
CACM-1151 0.0273972602739726 1.0
CACM-2067 0.02702702702702703 1.0
CACM-0296 0.02666666666666667 1.0
CACM-2352 0.02631578947368421 1.0
CACM-1330 0.025974025974025976 1.0
CACM-0826 0.02564102564102564 1.0
CACM-3063 0.02531645569620253 1.0
CACM-1965 0.025 1.0
CACM-2757 0.024691358024691357 1.0
CACM-0635 0.024390243902439025 1.0
CACM-2159 0.024096385542168676 1.0
CACM-2361 0.023809523809523808 1.0
CACM-2333 0.023529411764705882 1.0
CACM-2023 0.023255813953488372 1.0
CACM-2908 0.022988505747126436 1.0
CACM-1831 0.022727272727272728 1.0
CACM-1837 0.02247191011235955 1.0
CACM-1921 0.022222222222222223 1.0
CACM-1328 0.02197802197802198 1.0
CACM-0044 0.021739130434782608 1.0
CACM-3126 0.021505376344086023 1.0
CACM-0866 0.02127659574468085 1.0
CACM-2974 0.021052631578947368 1.0
CACM-0998 0.020833333333333332 1.0
CACM-0142 0.020618556701030927 1.0
CACM-2280 0.02040816326530612 1.0
CACM-1105 0.020202020202020204 1.0
CACM-0827 0.02 1.0
