P@5: 0.0
P@5: 0.0
CACM-2484 0.0 0.0
CACM-2177 0.0 0.0
CACM-2060 0.0 0.0
CACM-2622 0.0 0.0
CACM-1847 0.0 0.0
CACM-1957 0.0 0.0
CACM-2232 0.0 0.0
CACM-1456 0.0 0.0
CACM-1878 0.0 0.0
CACM-1051 0.0 0.0
CACM-2723 0.0 0.0
CACM-1853 0.0 0.0
CACM-2184 0.0 0.0
CACM-1264 0.0 0.0
CACM-2390 0.0 0.0
CACM-2002 0.0 0.0
CACM-2927 0.0 0.0
CACM-2542 0.0 0.0
CACM-2513 0.0 0.0
CACM-1046 0.0 0.0
CACM-2838 0.0 0.0
CACM-3112 0.0 0.0
CACM-3106 0.0 0.0
CACM-2651 0.041666666666666664 1.0
CACM-2766 0.04 1.0
CACM-2944 0.038461538461538464 1.0
CACM-2065 0.037037037037037035 1.0
CACM-0616 0.03571428571428571 1.0
CACM-1154 0.034482758620689655 1.0
CACM-0527 0.03333333333333333 1.0
CACM-1465 0.03225806451612903 1.0
CACM-3069 0.03125 1.0
CACM-1135 0.030303030303030304 1.0
CACM-2314 0.029411764705882353 1.0
CACM-1614 0.02857142857142857 1.0
CACM-2606 0.027777777777777776 1.0
CACM-2106 0.02702702702702703 1.0
CACM-0397 0.02631578947368421 1.0
CACM-2841 0.02564102564102564 1.0
CACM-1162 0.025 1.0
CACM-0106 0.024390243902439025 1.0
CACM-1255 0.023809523809523808 1.0
CACM-2201 0.023255813953488372 1.0
CACM-2919 0.022727272727272728 1.0
CACM-0972 0.022222222222222223 1.0
CACM-3005 0.021739130434782608 1.0
CACM-2344 0.02127659574468085 1.0
CACM-3157 0.020833333333333332 1.0
CACM-2767 0.02040816326530612 1.0
CACM-2358 0.02 1.0
CACM-1650 0.0196078431372549 1.0
CACM-2786 0.019230769230769232 1.0
CACM-1890 0.018867924528301886 1.0
CACM-1671 0.018518518518518517 1.0
CACM-2354 0.01818181818181818 1.0
CACM-1216 0.017857142857142856 1.0
CACM-3008 0.017543859649122806 1.0
CACM-2194 0.017241379310344827 1.0
CACM-3164 0.01694915254237288 1.0
CACM-1470 0.016666666666666666 1.0
CACM-0731 0.01639344262295082 1.0
CACM-2703 0.016129032258064516 1.0
CACM-3032 0.015873015873015872 1.0
CACM-2855 0.015625 1.0
CACM-2833 0.015384615384615385 1.0
CACM-2051 0.015151515151515152 1.0
CACM-1769 0.014925373134328358 1.0
CACM-0282 0.014705882352941176 1.0
CACM-2359 0.014492753623188406 1.0
CACM-1936 0.014285714285714285 1.0
CACM-0696 0.014084507042253521 1.0
CACM-0796 0.013888888888888888 1.0
CACM-3124 0.0136986301369863 1.0
CACM-3074 0.013513513513513514 1.0
CACM-1856 0.013333333333333334 1.0
CACM-1516 0.013157894736842105 1.0
CACM-1350 0.012987012987012988 1.0
CACM-3134 0.01282051282051282 1.0
CACM-1485 0.012658227848101266 1.0
CACM-2500 0.0125 1.0
CACM-3057 0.012345679012345678 1.0
CACM-1609 0.012195121951219513 1.0
CACM-2144 0.012048192771084338 1.0
CACM-2215 0.011904761904761904 1.0
CACM-1752 0.011764705882352941 1.0
CACM-1961 0.011627906976744186 1.0
CACM-1588 0.011494252873563218 1.0
CACM-1708 0.011363636363636364 1.0
CACM-0278 0.011235955056179775 1.0
CACM-2323 0.011111111111111112 1.0
CACM-2989 0.01098901098901099 1.0
CACM-1170 0.010869565217391304 1.0
CACM-0637 0.010752688172043012 1.0
CACM-1393 0.010638297872340425 1.0
CACM-0367 0.010526315789473684 1.0
CACM-0944 0.010416666666666666 1.0
CACM-2142 0.010309278350515464 1.0
CACM-2750 0.01020408163265306 1.0
CACM-1680 0.010101010101010102 1.0
CACM-1506 0.01 1.0
