P@5: 1.0
P@5: 1.0
CACM-2318 1.0 0.023255813953488372
CACM-1653 1.0 0.046511627906976744
CACM-3048 1.0 0.06976744186046512
CACM-2988 1.0 0.09302325581395349
CACM-1719 1.0 0.11627906976744186
CACM-3119 1.0 0.13953488372093023
CACM-2798 1.0 0.16279069767441862
CACM-2984 1.0 0.18604651162790697
CACM-3089 1.0 0.20930232558139536
CACM-1518 1.0 0.23255813953488372
CACM-3088 1.0 0.2558139534883721
CACM-2535 1.0 0.27906976744186046
CACM-1805 1.0 0.3023255813953488
CACM-2859 1.0 0.32558139534883723
CACM-1892 1.0 0.3488372093023256
CACM-1572 1.0 0.37209302325581395
CACM-3059 1.0 0.3953488372093023
CACM-1533 1.0 0.4186046511627907
CACM-2741 1.0 0.4418604651162791
CACM-2862 1.0 0.46511627906976744
CACM-2358 1.0 0.4883720930232558
CACM-2667 1.0 0.5116279069767442
CACM-2452 1.0 0.5348837209302325
CACM-1526 1.0 0.5581395348837209
CACM-2765 1.0 0.5813953488372093
CACM-1901 1.0 0.6046511627906976
CACM-2996 1.0 0.627906976744186
CACM-2669 1.0 0.6511627906976745
CACM-2319 1.0 0.6744186046511628
CACM-2918 1.0 0.6976744186046512
CACM-3006 1.0 0.7209302325581395
CACM-2928 1.0 0.7441860465116279
CACM-2095 1.0 0.7674418604651163
CACM-2668 1.0 0.7906976744186046
CACM-2681 1.0 0.813953488372093
CACM-2831 1.0 0.8372093023255814
CACM-2218 1.0 0.8604651162790697
CACM-2277 1.0 0.8837209302325582
CACM-3067 1.0 0.9069767441860465
CACM-1698 1.0 0.9302325581395349
CACM-1408 1.0 0.9534883720930233
CACM-2812 0.9761904761904762 0.9534883720930233
CACM-2881 0.9767441860465116 0.9767441860465116
CACM-2582 0.9772727272727273 1.0
CACM-2892 0.9555555555555556 1.0
CACM-3091 0.9347826086956522 1.0
CACM-1032 0.9148936170212766 1.0
CACM-1728 0.8958333333333334 1.0
CACM-2542 0.8775510204081632 1.0
CACM-2882 0.86 1.0
CACM-1347 0.8431372549019608 1.0
CACM-2106 0.8269230769230769 1.0
CACM-2317 0.8113207547169812 1.0
CACM-2522 0.7962962962962963 1.0
CACM-1750 0.7818181818181819 1.0
CACM-1908 0.7678571428571429 1.0
CACM-2151 0.7543859649122807 1.0
CACM-2268 0.7413793103448276 1.0
CACM-3028 0.7288135593220338 1.0
CACM-3072 0.7166666666666667 1.0
CACM-3136 0.7049180327868853 1.0
CACM-3153 0.6935483870967742 1.0
CACM-1827 0.6825396825396826 1.0
CACM-2990 0.671875 1.0
CACM-0096 0.6615384615384615 1.0
CACM-1270 0.6515151515151515 1.0
CACM-1671 0.6417910447761194 1.0
CACM-1933 0.6323529411764706 1.0
CACM-2592 0.6231884057971014 1.0
CACM-2967 0.6142857142857143 1.0
CACM-3070 0.6056338028169014 1.0
CACM-1938 0.5972222222222222 1.0
CACM-1030 0.589041095890411 1.0
CACM-1699 0.581081081081081 1.0
CACM-2017 0.5733333333333334 1.0
CACM-2314 0.5657894736842105 1.0
CACM-2634 0.5584415584415584 1.0
CACM-0040 0.5512820512820513 1.0
CACM-0462 0.5443037974683544 1.0
CACM-0671 0.5375 1.0
CACM-1726 0.5308641975308642 1.0
CACM-1792 0.524390243902439 1.0
CACM-1856 0.5180722891566265 1.0
CACM-2035 0.5119047619047619 1.0
CACM-2894 0.5058823529411764 1.0
CACM-2902 0.5 1.0
CACM-3176 0.4942528735632184 1.0
CACM-0533 0.48863636363636365 1.0
CACM-1267 0.48314606741573035 1.0
CACM-1415 0.4777777777777778 1.0
CACM-1752 0.4725274725274725 1.0
CACM-2016 0.4673913043478261 1.0
CACM-2344 0.46236559139784944 1.0
CACM-2375 0.4574468085106383 1.0
CACM-2740 0.45263157894736844 1.0
CACM-0143 0.4479166666666667 1.0
CACM-0144 0.44329896907216493 1.0
CACM-0320 0.4387755102040816 1.0
CACM-0417 0.43434343434343436 1.0
CACM-0695 0.43 1.0
