P@5: 0.0
P@5: 0.0
CACM-3142 0.0 0.0
CACM-2871 0.0 0.0
CACM-1470 0.0 0.0
CACM-0397 0.0 0.0
CACM-1908 0.0 0.0
CACM-3011 0.0 0.0
CACM-2341 0.0 0.0
CACM-2864 0.0 0.0
CACM-3089 0.0 0.0
CACM-2882 0.0 0.0
CACM-0084 0.0 0.0
CACM-0195 0.0 0.0
CACM-0718 0.0 0.0
CACM-1383 0.0 0.0
CACM-3179 0.0 0.0
CACM-1046 0.0 0.0
CACM-2305 0.0 0.0
CACM-2165 0.0 0.0
CACM-2580 0.0 0.0
CACM-2802 0.0 0.0
CACM-1828 0.0 0.0
CACM-2987 0.0 0.0
CACM-2909 0.0 0.0
CACM-3065 0.0 0.0
CACM-2030 0.0 0.0
CACM-2893 0.0 0.0
CACM-1196 0.0 0.0
CACM-2343 0.0 0.0
CACM-1747 0.0 0.0
CACM-2375 0.0 0.0
CACM-0248 0.0 0.0
CACM-1099 0.0 0.0
CACM-1931 0.0 0.0
CACM-2786 0.029411764705882353 0.3333333333333333
CACM-1457 0.02857142857142857 0.3333333333333333
CACM-2738 0.027777777777777776 0.3333333333333333
CACM-2312 0.02702702702702703 0.3333333333333333
CACM-1248 0.02631578947368421 0.3333333333333333
CACM-1453 0.02564102564102564 0.3333333333333333
CACM-3088 0.025 0.3333333333333333
CACM-3115 0.024390243902439025 0.3333333333333333
CACM-3120 0.023809523809523808 0.3333333333333333
CACM-2457 0.023255813953488372 0.3333333333333333
CACM-1929 0.022727272727272728 0.3333333333333333
CACM-2812 0.022222222222222223 0.3333333333333333
CACM-2111 0.021739130434782608 0.3333333333333333
CACM-1926 0.0425531914893617 0.6666666666666666
CACM-0597 0.041666666666666664 0.6666666666666666
CACM-2995 0.04081632653061224 0.6666666666666666
CACM-0651 0.04 0.6666666666666666
CACM-1360 0.0392156862745098 0.6666666666666666
CACM-2501 0.038461538461538464 0.6666666666666666
CACM-2632 0.03773584905660377 0.6666666666666666
CACM-0143 0.037037037037037035 0.6666666666666666
CACM-2553 0.03636363636363636 0.6666666666666666
CACM-2050 0.03571428571428571 0.6666666666666666
CACM-1856 0.03508771929824561 0.6666666666666666
CACM-1698 0.034482758620689655 0.6666666666666666
CACM-2689 0.03389830508474576 0.6666666666666666
CACM-2405 0.03333333333333333 0.6666666666666666
CACM-1996 0.03278688524590164 0.6666666666666666
CACM-2578 0.03225806451612903 0.6666666666666666
CACM-1511 0.031746031746031744 0.6666666666666666
CACM-0059 0.03125 0.6666666666666666
CACM-2853 0.03076923076923077 0.6666666666666666
CACM-2158 0.030303030303030304 0.6666666666666666
CACM-2735 0.029850746268656716 0.6666666666666666
CACM-3173 0.029411764705882353 0.6666666666666666
CACM-1848 0.028985507246376812 0.6666666666666666
CACM-2690 0.02857142857142857 0.6666666666666666
CACM-0822 0.028169014084507043 0.6666666666666666
CACM-2106 0.027777777777777776 0.6666666666666666
CACM-0618 0.0273972602739726 0.6666666666666666
CACM-1347 0.02702702702702703 0.6666666666666666
CACM-0086 0.02666666666666667 0.6666666666666666
CACM-1739 0.02631578947368421 0.6666666666666666
CACM-2299 0.025974025974025976 0.6666666666666666
CACM-1401 0.02564102564102564 0.6666666666666666
CACM-2931 0.02531645569620253 0.6666666666666666
CACM-2151 0.025 0.6666666666666666
CACM-3025 0.024691358024691357 0.6666666666666666
CACM-2806 0.024390243902439025 0.6666666666666666
CACM-2311 0.024096385542168676 0.6666666666666666
CACM-0251 0.023809523809523808 0.6666666666666666
CACM-1951 0.023529411764705882 0.6666666666666666
CACM-1910 0.023255813953488372 0.6666666666666666
CACM-2399 0.022988505747126436 0.6666666666666666
CACM-3006 0.022727272727272728 0.6666666666666666
CACM-3076 0.02247191011235955 0.6666666666666666
CACM-0795 0.022222222222222223 0.6666666666666666
CACM-2798 0.02197802197802198 0.6666666666666666
CACM-1726 0.021739130434782608 0.6666666666666666
CACM-1912 0.021505376344086023 0.6666666666666666
CACM-1473 0.02127659574468085 0.6666666666666666
CACM-3196 0.021052631578947368 0.6666666666666666
CACM-2623 0.020833333333333332 0.6666666666666666
CACM-0380 0.020618556701030927 0.6666666666666666
CACM-2080 0.02040816326530612 0.6666666666666666
CACM-2345 0.020202020202020204 0.6666666666666666
CACM-2917 0.03 1.0
