P@5: 0.0
P@5: 0.0
CACM-1995 0.0 NaN
CACM-2332 0.0 NaN
CACM-0819 0.0 NaN
CACM-1177 0.0 NaN
CACM-2258 0.0 NaN
CACM-0597 0.0 NaN
CACM-2689 0.0 NaN
CACM-2690 0.0 NaN
CACM-1923 0.0 NaN
CACM-1043 0.0 NaN
CACM-0795 0.0 NaN
CACM-2279 0.0 NaN
CACM-2672 0.0 NaN
CACM-0093 0.0 NaN
CACM-1000 0.0 NaN
CACM-0725 0.0 NaN
CACM-0998 0.0 NaN
CACM-1089 0.0 NaN
CACM-1205 0.0 NaN
CACM-2503 0.0 NaN
CACM-0173 0.0 NaN
CACM-1103 0.0 NaN
CACM-3019 0.0 NaN
CACM-3029 0.0 NaN
CACM-0530 0.0 NaN
CACM-0756 0.0 NaN
CACM-1545 0.0 NaN
CACM-0041 0.0 NaN
CACM-2250 0.0 NaN
CACM-0217 0.0 NaN
CACM-2678 0.0 NaN
CACM-3161 0.0 NaN
CACM-2478 0.0 NaN
CACM-2041 0.0 NaN
CACM-2118 0.0 NaN
CACM-0859 0.0 NaN
CACM-1980 0.0 NaN
CACM-1073 0.0 NaN
CACM-2573 0.0 NaN
CACM-1919 0.0 NaN
CACM-0371 0.0 NaN
CACM-1016 0.0 NaN
CACM-0265 0.0 NaN
CACM-2866 0.0 NaN
CACM-1006 0.0 NaN
CACM-0168 0.0 NaN
CACM-0850 0.0 NaN
CACM-0602 0.0 NaN
CACM-2449 0.0 NaN
CACM-1153 0.0 NaN
CACM-0641 0.0 NaN
CACM-0684 0.0 NaN
CACM-0775 0.0 NaN
CACM-0813 0.0 NaN
CACM-0845 0.0 NaN
CACM-0959 0.0 NaN
CACM-0049 0.0 NaN
CACM-0442 0.0 NaN
CACM-1447 0.0 NaN
CACM-1546 0.0 NaN
CACM-2271 0.0 NaN
CACM-0121 0.0 NaN
CACM-0334 0.0 NaN
CACM-0660 0.0 NaN
CACM-0889 0.0 NaN
CACM-1038 0.0 NaN
CACM-1743 0.0 NaN
CACM-0529 0.0 NaN
CACM-0780 0.0 NaN
CACM-1091 0.0 NaN
CACM-1448 0.0 NaN
CACM-0295 0.0 NaN
CACM-0792 0.0 NaN
CACM-1275 0.0 NaN
CACM-1096 0.0 NaN
CACM-1209 0.0 NaN
CACM-2014 0.0 NaN
CACM-2608 0.0 NaN
CACM-0064 0.0 NaN
CACM-0036 0.0 NaN
CACM-1312 0.0 NaN
CACM-2476 0.0 NaN
CACM-0412 0.0 NaN
CACM-2615 0.0 NaN
CACM-1204 0.0 NaN
CACM-1107 0.0 NaN
CACM-0207 0.0 NaN
CACM-1319 0.0 NaN
CACM-1367 0.0 NaN
CACM-1866 0.0 NaN
CACM-2662 0.0 NaN
CACM-0657 0.0 NaN
CACM-2278 0.0 NaN
CACM-0800 0.0 NaN
CACM-2533 0.0 NaN
CACM-3158 0.0 NaN
CACM-1970 0.0 NaN
CACM-2532 0.0 NaN
CACM-2704 0.0 NaN
CACM-0454 0.0 NaN
