P@5: 1.0
P@5: 0.25
CACM-2890 1.0 0.2
CACM-3032 1.0 0.4
CACM-2949 1.0 0.6
CACM-2849 1.0 0.8
CACM-2578 1.0 1.0
CACM-2892 0.8333333333333334 1.0
CACM-2046 0.7142857142857143 1.0
CACM-0616 0.625 1.0
CACM-1846 0.5555555555555556 1.0
CACM-0441 0.5 1.0
CACM-2289 0.45454545454545453 1.0
CACM-3164 0.4166666666666667 1.0
CACM-2401 0.38461538461538464 1.0
CACM-1844 0.35714285714285715 1.0
CACM-1928 0.3333333333333333 1.0
CACM-1856 0.3125 1.0
CACM-2092 0.29411764705882354 1.0
CACM-2828 0.2777777777777778 1.0
CACM-2776 0.2631578947368421 1.0
CACM-2951 0.25 1.0
CACM-2712 0.23809523809523808 1.0
CACM-2631 0.22727272727272727 1.0
CACM-2916 0.21739130434782608 1.0
CACM-2274 0.20833333333333334 1.0
CACM-1516 0.2 1.0
CACM-1199 0.19230769230769232 1.0
CACM-1032 0.18518518518518517 1.0
CACM-1362 0.17857142857142858 1.0
CACM-2722 0.1724137931034483 1.0
CACM-2923 0.16666666666666666 1.0
CACM-2320 0.16129032258064516 1.0
CACM-2625 0.15625 1.0
CACM-1728 0.15151515151515152 1.0
CACM-2572 0.14705882352941177 1.0
CACM-0675 0.14285714285714285 1.0
CACM-1665 0.1388888888888889 1.0
CACM-2033 0.13513513513513514 1.0
CACM-2606 0.13157894736842105 1.0
CACM-2630 0.1282051282051282 1.0
CACM-2198 0.125 1.0
CACM-2969 0.12195121951219512 1.0
CACM-1572 0.11904761904761904 1.0
CACM-1723 0.11627906976744186 1.0
CACM-2196 0.11363636363636363 1.0
CACM-2771 0.1111111111111111 1.0
CACM-2454 0.10869565217391304 1.0
CACM-2178 0.10638297872340426 1.0
CACM-1421 0.10416666666666667 1.0
CACM-3158 0.10204081632653061 1.0
CACM-2515 0.1 1.0
CACM-2905 0.09803921568627451 1.0
CACM-2053 0.09615384615384616 1.0
CACM-2200 0.09433962264150944 1.0
CACM-2883 0.09259259259259259 1.0
CACM-1551 0.09090909090909091 1.0
CACM-2035 0.08928571428571429 1.0
CACM-2838 0.08771929824561403 1.0
CACM-2516 0.08620689655172414 1.0
CACM-2902 0.0847457627118644 1.0
CACM-1108 0.08333333333333333 1.0
CACM-1194 0.08196721311475409 1.0
CACM-1456 0.08064516129032258 1.0
CACM-2990 0.07936507936507936 1.0
CACM-2216 0.078125 1.0
CACM-1700 0.07692307692307693 1.0
CACM-1711 0.07575757575757576 1.0
CACM-1171 0.07462686567164178 1.0
CACM-1159 0.07352941176470588 1.0
CACM-1956 0.07246376811594203 1.0
CACM-3105 0.07142857142857142 1.0
CACM-1829 0.07042253521126761 1.0
CACM-2188 0.06944444444444445 1.0
CACM-1381 0.0684931506849315 1.0
CACM-2450 0.06756756756756757 1.0
CACM-1768 0.06666666666666667 1.0
CACM-3014 0.06578947368421052 1.0
CACM-1752 0.06493506493506493 1.0
CACM-3002 0.0641025641025641 1.0
CACM-0243 0.06329113924050633 1.0
CACM-1930 0.0625 1.0
CACM-2359 0.06172839506172839 1.0
CACM-2887 0.06097560975609756 1.0
CACM-2276 0.060240963855421686 1.0
CACM-2265 0.05952380952380952 1.0
CACM-2753 0.058823529411764705 1.0
CACM-3157 0.05813953488372093 1.0
CACM-2424 0.05747126436781609 1.0
CACM-1206 0.056818181818181816 1.0
CACM-2973 0.056179775280898875 1.0
CACM-2786 0.05555555555555555 1.0
CACM-2598 0.054945054945054944 1.0
CACM-2003 0.05434782608695652 1.0
CACM-2526 0.053763440860215055 1.0
CACM-2711 0.05319148936170213 1.0
CACM-2252 0.05263157894736842 1.0
CACM-2217 0.052083333333333336 1.0
CACM-3001 0.05154639175257732 1.0
CACM-1769 0.05102040816326531 1.0
CACM-2833 0.050505050505050504 1.0
CACM-2176 0.05 1.0
