P@5: 1.0
P@5: 0.35
CACM-2973 1.0 0.14285714285714285
CACM-2714 1.0 0.2857142857142857
CACM-2266 1.0 0.42857142857142855
CACM-3156 1.0 0.5714285714285714
CACM-3075 1.0 0.7142857142857143
CACM-1601 1.0 0.8571428571428571
CACM-3175 1.0 1.0
CACM-0950 0.875 1.0
CACM-1468 0.7777777777777778 1.0
CACM-2114 0.7 1.0
CACM-2289 0.6363636363636364 1.0
CACM-2433 0.5833333333333334 1.0
CACM-2570 0.5384615384615384 1.0
CACM-2692 0.5 1.0
CACM-2838 0.4666666666666667 1.0
CACM-0141 0.4375 1.0
CACM-0320 0.4117647058823529 1.0
CACM-0392 0.3888888888888889 1.0
CACM-1008 0.3684210526315789 1.0
CACM-1158 0.35 1.0
CACM-1200 0.3333333333333333 1.0
CACM-1262 0.3181818181818182 1.0
CACM-1302 0.30434782608695654 1.0
CACM-1325 0.2916666666666667 1.0
CACM-1409 0.28 1.0
CACM-1471 0.2692307692307692 1.0
CACM-1554 0.25925925925925924 1.0
CACM-1603 0.25 1.0
CACM-1613 0.2413793103448276 1.0
CACM-1747 0.23333333333333334 1.0
CACM-1795 0.22580645161290322 1.0
CACM-1811 0.21875 1.0
CACM-1828 0.21212121212121213 1.0
CACM-1846 0.20588235294117646 1.0
CACM-1854 0.2 1.0
CACM-1928 0.19444444444444445 1.0
CACM-1957 0.1891891891891892 1.0
CACM-1959 0.18421052631578946 1.0
CACM-2080 0.1794871794871795 1.0
CACM-2175 0.175 1.0
CACM-2195 0.17073170731707318 1.0
CACM-2342 0.16666666666666666 1.0
CACM-2401 0.16279069767441862 1.0
CACM-2514 0.1590909090909091 1.0
CACM-2515 0.15555555555555556 1.0
CACM-2557 0.15217391304347827 1.0
CACM-2685 0.14893617021276595 1.0
CACM-2700 0.14583333333333334 1.0
CACM-2723 0.14285714285714285 1.0
CACM-2740 0.14 1.0
CACM-2785 0.13725490196078433 1.0
CACM-2851 0.1346153846153846 1.0
CACM-2865 0.1320754716981132 1.0
CACM-2895 0.12962962962962962 1.0
CACM-2896 0.12727272727272726 1.0
CACM-3059 0.125 1.0
CACM-3073 0.12280701754385964 1.0
CACM-0270 0.1206896551724138 1.0
CACM-0321 0.11864406779661017 1.0
CACM-0371 0.11666666666666667 1.0
CACM-0409 0.11475409836065574 1.0
CACM-0717 0.11290322580645161 1.0
CACM-0719 0.1111111111111111 1.0
CACM-0804 0.109375 1.0
CACM-1145 0.1076923076923077 1.0
CACM-1171 0.10606060606060606 1.0
CACM-1172 0.1044776119402985 1.0
CACM-1237 0.10294117647058823 1.0
CACM-1294 0.10144927536231885 1.0
CACM-1342 0.1 1.0
CACM-1350 0.09859154929577464 1.0
CACM-1374 0.09722222222222222 1.0
CACM-1392 0.0958904109589041 1.0
CACM-1397 0.0945945945945946 1.0
CACM-1411 0.09333333333333334 1.0
CACM-1433 0.09210526315789473 1.0
CACM-1504 0.09090909090909091 1.0
CACM-1529 0.08974358974358974 1.0
CACM-1551 0.08860759493670886 1.0
CACM-1609 0.0875 1.0
CACM-1619 0.08641975308641975 1.0
CACM-1658 0.08536585365853659 1.0
CACM-1660 0.08433734939759036 1.0
CACM-1705 0.08333333333333333 1.0
CACM-1728 0.08235294117647059 1.0
CACM-1752 0.08139534883720931 1.0
CACM-1787 0.08045977011494253 1.0
CACM-1796 0.07954545454545454 1.0
CACM-1810 0.07865168539325842 1.0
CACM-1851 0.07777777777777778 1.0
CACM-1873 0.07692307692307693 1.0
CACM-1877 0.07608695652173914 1.0
CACM-1886 0.07526881720430108 1.0
CACM-1924 0.07446808510638298 1.0
CACM-1948 0.07368421052631578 1.0
CACM-1952 0.07291666666666667 1.0
CACM-1953 0.07216494845360824 1.0
CACM-2007 0.07142857142857142 1.0
CACM-2025 0.0707070707070707 1.0
CACM-2030 0.07 1.0
