P@5: 1.0
P@5: 1.0
CACM-2798 1.0 0.03571428571428571
CACM-1750 1.0 0.07142857142857142
CACM-2864 1.0 0.10714285714285714
CACM-2859 1.0 0.14285714285714285
CACM-2297 1.0 0.17857142857142858
CACM-2481 1.0 0.21428571428571427
CACM-2988 1.0 0.25
CACM-2669 1.0 0.2857142857142857
CACM-3000 1.0 0.32142857142857145
CACM-2918 1.0 0.35714285714285715
CACM-1752 1.0 0.39285714285714285
CACM-2560 1.0 0.42857142857142855
CACM-2902 1.0 0.4642857142857143
CACM-1879 1.0 0.5
CACM-2734 1.0 0.5357142857142857
CACM-2498 1.0 0.5714285714285714
CACM-3052 1.0 0.6071428571428571
CACM-1642 1.0 0.6428571428571429
CACM-1901 1.0 0.6785714285714286
CACM-2818 1.0 0.7142857142857143
CACM-1641 1.0 0.75
CACM-2095 1.0 0.7857142857142857
CACM-2435 1.0 0.8214285714285714
CACM-1884 1.0 0.8571428571428571
CACM-2955 1.0 0.8928571428571429
CACM-2596 1.0 0.9285714285714286
CACM-2768 1.0 0.9642857142857143
CACM-2983 1.0 1.0
CACM-1751 0.9655172413793104 1.0
CACM-2374 0.9333333333333333 1.0
CACM-3006 0.9032258064516129 1.0
CACM-2358 0.875 1.0
CACM-3067 0.8484848484848485 1.0
CACM-1728 0.8235294117647058 1.0
CACM-1747 0.8 1.0
CACM-1892 0.7777777777777778 1.0
CACM-2378 0.7567567567567568 1.0
CACM-2582 0.7368421052631579 1.0
CACM-2625 0.717948717948718 1.0
CACM-2372 0.7 1.0
CACM-2379 0.6829268292682927 1.0
CACM-2740 0.6666666666666666 1.0
CACM-3026 0.6511627906976745 1.0
CACM-3050 0.6363636363636364 1.0
CACM-2314 0.6222222222222222 1.0
CACM-2406 0.6086956521739131 1.0
CACM-2319 0.5957446808510638 1.0
CACM-2622 0.5833333333333334 1.0
CACM-1708 0.5714285714285714 1.0
CACM-3112 0.56 1.0
CACM-0855 0.5490196078431373 1.0
CACM-1099 0.5384615384615384 1.0
CACM-1409 0.5283018867924528 1.0
CACM-1677 0.5185185185185185 1.0
CACM-1826 0.509090909090909 1.0
CACM-1845 0.5 1.0
CACM-1924 0.49122807017543857 1.0
CACM-1946 0.4827586206896552 1.0
CACM-2017 0.4745762711864407 1.0
CACM-2262 0.4666666666666667 1.0
CACM-2343 0.45901639344262296 1.0
CACM-2375 0.45161290322580644 1.0
CACM-2421 0.4444444444444444 1.0
CACM-2626 0.4375 1.0
CACM-2863 0.4307692307692308 1.0
CACM-3072 0.42424242424242425 1.0
CACM-3153 0.417910447761194 1.0
CACM-0059 0.4117647058823529 1.0
CACM-0084 0.4057971014492754 1.0
CACM-0086 0.4 1.0
CACM-0616 0.39436619718309857 1.0
CACM-1572 0.3888888888888889 1.0
CACM-1627 0.3835616438356164 1.0
CACM-1745 0.3783783783783784 1.0
CACM-1754 0.37333333333333335 1.0
CACM-1959 0.3684210526315789 1.0
CACM-2106 0.36363636363636365 1.0
CACM-2163 0.358974358974359 1.0
CACM-2181 0.35443037974683544 1.0
CACM-2198 0.35 1.0
CACM-2298 0.345679012345679 1.0
CACM-2308 0.34146341463414637 1.0
CACM-2311 0.3373493975903614 1.0
CACM-2313 0.3333333333333333 1.0
CACM-2359 0.32941176470588235 1.0
CACM-2407 0.32558139534883723 1.0
CACM-2479 0.3218390804597701 1.0
CACM-2594 0.3181818181818182 1.0
CACM-2812 0.3146067415730337 1.0
CACM-2833 0.3111111111111111 1.0
CACM-2852 0.3076923076923077 1.0
CACM-2985 0.30434782608695654 1.0
CACM-3011 0.3010752688172043 1.0
CACM-3090 0.2978723404255319 1.0
CACM-3092 0.29473684210526313 1.0
CACM-3142 0.2916666666666667 1.0
CACM-0856 0.28865979381443296 1.0
CACM-1753 0.2857142857142857 1.0
CACM-1805 0.2828282828282828 1.0
CACM-1810 0.28 1.0
