P@5: 1.0
P@5: 1.0
CACM-1653 1.0 0.020833333333333332
CACM-2318 1.0 0.041666666666666664
CACM-3048 1.0 0.0625
CACM-3119 1.0 0.08333333333333333
CACM-2798 1.0 0.10416666666666667
CACM-1719 1.0 0.125
CACM-2988 1.0 0.14583333333333334
CACM-1572 1.0 0.16666666666666666
CACM-2859 1.0 0.1875
CACM-1526 1.0 0.20833333333333334
CACM-1518 1.0 0.22916666666666666
CACM-2984 1.0 0.25
CACM-1533 1.0 0.2708333333333333
CACM-3089 1.0 0.2916666666666667
CACM-2535 1.0 0.3125
CACM-2681 1.0 0.3333333333333333
CACM-2358 1.0 0.3541666666666667
CACM-2918 1.0 0.375
CACM-1901 1.0 0.3958333333333333
CACM-3059 1.0 0.4166666666666667
CACM-1408 1.0 0.4375
CACM-2373 1.0 0.4583333333333333
CACM-1805 1.0 0.4791666666666667
CACM-2741 1.0 0.5
CACM-2669 1.0 0.5208333333333334
CACM-2862 1.0 0.5416666666666666
CACM-2277 1.0 0.5625
CACM-2831 1.0 0.5833333333333334
CACM-2452 1.0 0.6041666666666666
CACM-2095 1.0 0.625
CACM-3088 1.0 0.6458333333333334
CACM-2765 1.0 0.6666666666666666
CACM-1892 1.0 0.6875
CACM-2928 1.0 0.7083333333333334
CACM-2818 1.0 0.7291666666666666
CACM-3006 1.0 0.75
CACM-2668 1.0 0.7708333333333334
CACM-2996 1.0 0.7916666666666666
CACM-2667 1.0 0.8125
CACM-2863 1.0 0.8333333333333334
CACM-2582 1.0 0.8541666666666666
CACM-3067 1.0 0.875
CACM-2218 1.0 0.8958333333333334
CACM-2319 1.0 0.9166666666666666
CACM-1698 1.0 0.9375
CACM-2881 1.0 0.9583333333333334
CACM-2434 1.0 0.9791666666666666
CACM-2085 1.0 1.0
CACM-1908 0.9795918367346939 1.0
CACM-1750 0.96 1.0
CACM-1856 0.9411764705882353 1.0
CACM-2035 0.9230769230769231 1.0
CACM-2375 0.9056603773584906 1.0
CACM-3072 0.8888888888888888 1.0
CACM-2990 0.8727272727272727 1.0
CACM-1728 0.8571428571428571 1.0
CACM-3091 0.8421052631578947 1.0
CACM-1938 0.8275862068965517 1.0
CACM-2542 0.8135593220338984 1.0
CACM-2151 0.8 1.0
CACM-1751 0.7868852459016393 1.0
CACM-2625 0.7741935483870968 1.0
CACM-1726 0.7619047619047619 1.0
CACM-3028 0.75 1.0
CACM-1752 0.7384615384615385 1.0
CACM-3136 0.7272727272727273 1.0
CACM-3153 0.7164179104477612 1.0
CACM-2317 0.7058823529411765 1.0
CACM-2522 0.6956521739130435 1.0
CACM-1671 0.6857142857142857 1.0
CACM-2314 0.676056338028169 1.0
CACM-2017 0.6666666666666666 1.0
CACM-1827 0.6575342465753424 1.0
CACM-2882 0.6486486486486487 1.0
CACM-2892 0.64 1.0
CACM-2812 0.631578947368421 1.0
CACM-2711 0.6233766233766234 1.0
CACM-1032 0.6153846153846154 1.0
CACM-1324 0.6075949367088608 1.0
CACM-2020 0.6 1.0
CACM-2188 0.5925925925925926 1.0
CACM-2406 0.5853658536585366 1.0
CACM-2849 0.5783132530120482 1.0
CACM-1099 0.5714285714285714 1.0
CACM-1677 0.5647058823529412 1.0
CACM-2268 0.5581395348837209 1.0
CACM-0865 0.5517241379310345 1.0
CACM-2194 0.5454545454545454 1.0
CACM-2377 0.5393258426966292 1.0
CACM-2423 0.5333333333333333 1.0
CACM-1845 0.5274725274725275 1.0
CACM-0462 0.5217391304347826 1.0
CACM-2016 0.5161290322580645 1.0
CACM-1924 0.5106382978723404 1.0
CACM-2203 0.5052631578947369 1.0
CACM-2889 0.5 1.0
CACM-1810 0.4948453608247423 1.0
CACM-2378 0.4897959183673469 1.0
CACM-1270 0.48484848484848486 1.0
CACM-0533 0.48 1.0
