P@5: 1.0
P@5: 0.4
CACM-2390 1.0 0.125
CACM-2127 1.0 0.25
CACM-1515 1.0 0.375
CACM-2832 1.0 0.5
CACM-2561 1.0 0.625
CACM-2795 1.0 0.75
CACM-1681 1.0 0.875
CACM-1152 1.0 1.0
CACM-1680 0.8888888888888888 1.0
CACM-1711 0.8 1.0
CACM-2846 0.7272727272727273 1.0
CACM-2163 0.6666666666666666 1.0
CACM-1959 0.6153846153846154 1.0
CACM-2046 0.5714285714285714 1.0
CACM-2882 0.5333333333333333 1.0
CACM-2372 0.5 1.0
CACM-2828 0.47058823529411764 1.0
CACM-2888 0.4444444444444444 1.0
CACM-2951 0.42105263157894735 1.0
CACM-3105 0.4 1.0
CACM-2314 0.38095238095238093 1.0
CACM-1699 0.36363636363636365 1.0
CACM-3087 0.34782608695652173 1.0
CACM-2198 0.3333333333333333 1.0
CACM-2188 0.32 1.0
CACM-2582 0.3076923076923077 1.0
CACM-3134 0.2962962962962963 1.0
CACM-0616 0.2857142857142857 1.0
CACM-1032 0.27586206896551724 1.0
CACM-1135 0.26666666666666666 1.0
CACM-2402 0.25806451612903225 1.0
CACM-1066 0.25 1.0
CACM-2033 0.24242424242424243 1.0
CACM-2623 0.23529411764705882 1.0
CACM-2765 0.22857142857142856 1.0
CACM-2358 0.2222222222222222 1.0
CACM-2424 0.21621621621621623 1.0
CACM-2451 0.21052631578947367 1.0
CACM-1543 0.20512820512820512 1.0
CACM-1951 0.2 1.0
CACM-2138 0.1951219512195122 1.0
CACM-2421 0.19047619047619047 1.0
CACM-2470 0.18604651162790697 1.0
CACM-3077 0.18181818181818182 1.0
CACM-3103 0.17777777777777778 1.0
CACM-3124 0.17391304347826086 1.0
CACM-0440 0.1702127659574468 1.0
CACM-2625 0.16666666666666666 1.0
CACM-2870 0.16326530612244897 1.0
CACM-3001 0.16 1.0
CACM-2160 0.1568627450980392 1.0
CACM-2519 0.15384615384615385 1.0
CACM-0696 0.1509433962264151 1.0
CACM-1476 0.14814814814814814 1.0
CACM-3002 0.14545454545454545 1.0
CACM-1393 0.14285714285714285 1.0
CACM-3142 0.14035087719298245 1.0
CACM-2849 0.13793103448275862 1.0
CACM-3012 0.13559322033898305 1.0
CACM-1750 0.13333333333333333 1.0
CACM-2522 0.13114754098360656 1.0
CACM-2750 0.12903225806451613 1.0
CACM-3026 0.12698412698412698 1.0
CACM-1199 0.125 1.0
CACM-1728 0.12307692307692308 1.0
CACM-2060 0.12121212121212122 1.0
CACM-1924 0.11940298507462686 1.0
CACM-2342 0.11764705882352941 1.0
CACM-1457 0.11594202898550725 1.0
CACM-1649 0.11428571428571428 1.0
CACM-1916 0.11267605633802817 1.0
CACM-2092 0.1111111111111111 1.0
CACM-2923 0.1095890410958904 1.0
CACM-3069 0.10810810810810811 1.0
CACM-1456 0.10666666666666667 1.0
CACM-2437 0.10526315789473684 1.0
CACM-2631 0.1038961038961039 1.0
CACM-2987 0.10256410256410256 1.0
CACM-2991 0.10126582278481013 1.0
CACM-3096 0.1 1.0
CACM-3177 0.09876543209876543 1.0
CACM-2455 0.0975609756097561 1.0
CACM-2516 0.0963855421686747 1.0
CACM-2722 0.09523809523809523 1.0
CACM-1247 0.09411764705882353 1.0
CACM-1552 0.09302325581395349 1.0
CACM-2313 0.09195402298850575 1.0
CACM-2379 0.09090909090909091 1.0
CACM-2594 0.0898876404494382 1.0
CACM-2817 0.08888888888888889 1.0
CACM-2036 0.08791208791208792 1.0
CACM-2356 0.08695652173913043 1.0
CACM-2479 0.08602150537634409 1.0
CACM-2626 0.0851063829787234 1.0
CACM-2669 0.08421052631578947 1.0
CACM-2852 0.08333333333333333 1.0
CACM-3011 0.08247422680412371 1.0
CACM-2688 0.08163265306122448 1.0
CACM-2957 0.08080808080808081 1.0
CACM-1856 0.08 1.0
