P@5: 0.2
P@5: 0.05
CACM-3077 1.0 1.0
CACM-2542 0.5 1.0
CACM-2215 0.3333333333333333 1.0
CACM-2971 0.25 1.0
CACM-1046 0.2 1.0
CACM-1676 0.16666666666666666 1.0
CACM-0254 0.14285714285714285 1.0
CACM-1647 0.125 1.0
CACM-2097 0.1111111111111111 1.0
CACM-2092 0.1 1.0
CACM-1720 0.09090909090909091 1.0
CACM-1658 0.08333333333333333 1.0
CACM-2380 0.07692307692307693 1.0
CACM-1280 0.07142857142857142 1.0
CACM-1308 0.06666666666666667 1.0
CACM-2201 0.0625 1.0
CACM-1260 0.058823529411764705 1.0
CACM-2929 0.05555555555555555 1.0
CACM-2534 0.05263157894736842 1.0
CACM-2903 0.05 1.0
CACM-1680 0.047619047619047616 1.0
CACM-3103 0.045454545454545456 1.0
CACM-3154 0.043478260869565216 1.0
CACM-1677 0.041666666666666664 1.0
CACM-1693 0.04 1.0
CACM-2823 0.038461538461538464 1.0
CACM-1458 0.037037037037037035 1.0
CACM-1288 0.03571428571428571 1.0
CACM-2517 0.034482758620689655 1.0
CACM-2988 0.03333333333333333 1.0
CACM-2981 0.03225806451612903 1.0
CACM-1278 0.03125 1.0
CACM-3037 0.030303030303030304 1.0
CACM-1238 0.029411764705882353 1.0
CACM-0616 0.02857142857142857 1.0
CACM-0972 0.027777777777777776 1.0
CACM-2127 0.02702702702702703 1.0
CACM-2593 0.02631578947368421 1.0
CACM-2480 0.02564102564102564 1.0
CACM-1324 0.025 1.0
CACM-2210 0.024390243902439025 1.0
CACM-2733 0.023809523809523808 1.0
CACM-2421 0.023255813953488372 1.0
CACM-2668 0.022727272727272728 1.0
CACM-1028 0.022222222222222223 1.0
CACM-1002 0.021739130434782608 1.0
CACM-3091 0.02127659574468085 1.0
CACM-1196 0.020833333333333332 1.0
CACM-1931 0.02040816326530612 1.0
CACM-2106 0.02 1.0
CACM-2499 0.0196078431372549 1.0
CACM-2849 0.019230769230769232 1.0
CACM-2851 0.018867924528301886 1.0
CACM-1835 0.018518518518518517 1.0
CACM-1711 0.01818181818181818 1.0
CACM-1365 0.017857142857142856 1.0
CACM-1691 0.017543859649122806 1.0
CACM-3033 0.017241379310344827 1.0
CACM-0527 0.01694915254237288 1.0
CACM-2850 0.016666666666666666 1.0
CACM-1695 0.01639344262295082 1.0
CACM-3138 0.016129032258064516 1.0
CACM-1764 0.015873015873015872 1.0
CACM-1029 0.015625 1.0
CACM-1155 0.015384615384615385 1.0
CACM-2188 0.015151515151515152 1.0
CACM-2219 0.014925373134328358 1.0
CACM-3039 0.014705882352941176 1.0
CACM-1826 0.014492753623188406 1.0
CACM-2812 0.014285714285714285 1.0
CACM-1977 0.014084507042253521 1.0
CACM-0689 0.013888888888888888 1.0
CACM-1741 0.0136986301369863 1.0
CACM-1261 0.013513513513513514 1.0
CACM-1697 0.013333333333333334 1.0
CACM-2625 0.013157894736842105 1.0
CACM-2537 0.012987012987012988 1.0
CACM-2842 0.01282051282051282 1.0
CACM-1347 0.012658227848101266 1.0
CACM-0464 0.0125 1.0
CACM-0861 0.012345679012345678 1.0
CACM-2985 0.012195121951219513 1.0
CACM-2674 0.012048192771084338 1.0
CACM-1705 0.011904761904761904 1.0
CACM-1388 0.011764705882352941 1.0
CACM-1934 0.011627906976744186 1.0
CACM-2424 0.011494252873563218 1.0
CACM-2451 0.011363636363636364 1.0
CACM-2700 0.011235955056179775 1.0
CACM-2358 0.011111111111111112 1.0
CACM-1664 0.01098901098901099 1.0
CACM-2324 0.010869565217391304 1.0
CACM-1852 0.010752688172043012 1.0
CACM-1482 0.010638297872340425 1.0
CACM-3087 0.010526315789473684 1.0
CACM-2901 0.010416666666666666 1.0
CACM-3164 0.010309278350515464 1.0
CACM-3105 0.01020408163265306 1.0
CACM-1409 0.010101010101010102 1.0
CACM-3114 0.01 1.0
