P@5: 1.0
P@5: 1.0
CACM-1653 1.0 0.05
CACM-2318 1.0 0.1
CACM-3048 1.0 0.15
CACM-2984 1.0 0.2
CACM-2344 1.0 0.25
CACM-2542 1.0 0.3
CACM-1827 1.0 0.35
CACM-1518 1.0 0.4
CACM-3072 1.0 0.45
CACM-1805 1.0 0.5
CACM-2522 1.0 0.55
CACM-2749 1.0 0.6
CACM-2951 1.0 0.65
CACM-1572 1.0 0.7
CACM-1884 1.0 0.75
CACM-1069 1.0 0.8
CACM-2247 1.0 0.85
CACM-2151 1.0 0.9
CACM-2022 1.0 0.95
CACM-2085 1.0 1.0
CACM-3091 0.9523809523809523 1.0
CACM-2829 0.9090909090909091 1.0
CACM-0462 0.8695652173913043 1.0
CACM-2035 0.8333333333333334 1.0
CACM-3070 0.8 1.0
CACM-1671 0.7692307692307693 1.0
CACM-2314 0.7407407407407407 1.0
CACM-2892 0.7142857142857143 1.0
CACM-2720 0.6896551724137931 1.0
CACM-2711 0.6666666666666666 1.0
CACM-2990 0.6451612903225806 1.0
CACM-1427 0.625 1.0
CACM-2215 0.6060606060606061 1.0
CACM-2232 0.5882352941176471 1.0
CACM-1543 0.5714285714285714 1.0
CACM-3078 0.5555555555555556 1.0
CACM-2811 0.5405405405405406 1.0
CACM-2849 0.5263157894736842 1.0
CACM-2054 0.5128205128205128 1.0
CACM-0972 0.5 1.0
CACM-1341 0.4878048780487805 1.0
CACM-1664 0.47619047619047616 1.0
CACM-1698 0.46511627906976744 1.0
CACM-1939 0.45454545454545453 1.0
CACM-2188 0.4444444444444444 1.0
CACM-2622 0.43478260869565216 1.0
CACM-1680 0.425531914893617 1.0
CACM-2319 0.4166666666666667 1.0
CACM-1726 0.40816326530612246 1.0
CACM-1908 0.4 1.0
CACM-2894 0.39215686274509803 1.0
CACM-1856 0.38461538461538464 1.0
CACM-3136 0.37735849056603776 1.0
CACM-1665 0.37037037037037035 1.0
CACM-2375 0.36363636363636365 1.0
CACM-2740 0.35714285714285715 1.0
CACM-2437 0.3508771929824561 1.0
CACM-2991 0.3448275862068966 1.0
CACM-2317 0.3389830508474576 1.0
CACM-2812 0.3333333333333333 1.0
CACM-2882 0.32786885245901637 1.0
CACM-1236 0.3225806451612903 1.0
CACM-1032 0.31746031746031744 1.0
CACM-2452 0.3125 1.0
CACM-1325 0.3076923076923077 1.0
CACM-2310 0.30303030303030304 1.0
CACM-1938 0.29850746268656714 1.0
CACM-2980 0.29411764705882354 1.0
CACM-0851 0.2898550724637681 1.0
CACM-2402 0.2857142857142857 1.0
CACM-1010 0.28169014084507044 1.0
CACM-1394 0.2777777777777778 1.0
CACM-1525 0.273972602739726 1.0
CACM-2516 0.2702702702702703 1.0
CACM-2519 0.26666666666666666 1.0
CACM-2536 0.2631578947368421 1.0
CACM-2646 0.2597402597402597 1.0
CACM-2113 0.2564102564102564 1.0
CACM-1334 0.25316455696202533 1.0
CACM-1870 0.25 1.0
CACM-2343 0.24691358024691357 1.0
CACM-2828 0.24390243902439024 1.0
CACM-1108 0.24096385542168675 1.0
CACM-2501 0.23809523809523808 1.0
CACM-1265 0.23529411764705882 1.0
CACM-1590 0.23255813953488372 1.0
CACM-0865 0.22988505747126436 1.0
CACM-1188 0.22727272727272727 1.0
CACM-1429 0.2247191011235955 1.0
CACM-1454 0.2222222222222222 1.0
CACM-1700 0.21978021978021978 1.0
CACM-1711 0.21739130434782608 1.0
CACM-2233 0.21505376344086022 1.0
CACM-2625 0.2127659574468085 1.0
CACM-2856 0.21052631578947367 1.0
CACM-2893 0.20833333333333334 1.0
CACM-3038 0.20618556701030927 1.0
CACM-3013 0.20408163265306123 1.0
CACM-1135 0.20202020202020202 1.0
CACM-2401 0.2 1.0
