P@5: 1.0
P@5: 0.55
CACM-1601 1.0 0.09090909090909091
CACM-1795 1.0 0.18181818181818182
CACM-2557 1.0 0.2727272727272727
CACM-2289 1.0 0.36363636363636365
CACM-2973 1.0 0.45454545454545453
CACM-3075 1.0 0.5454545454545454
CACM-2714 1.0 0.6363636363636364
CACM-2664 1.0 0.7272727272727273
CACM-1811 1.0 0.8181818181818182
CACM-3156 1.0 0.9090909090909091
CACM-2266 1.0 1.0
CACM-2838 0.9166666666666666 1.0
CACM-2263 0.8461538461538461 1.0
CACM-2433 0.7857142857142857 1.0
CACM-2598 0.7333333333333333 1.0
CACM-2912 0.6875 1.0
CACM-3037 0.6470588235294118 1.0
CACM-2645 0.6111111111111112 1.0
CACM-2767 0.5789473684210527 1.0
CACM-2366 0.55 1.0
CACM-1145 0.5238095238095238 1.0
CACM-1172 0.5 1.0
CACM-1237 0.4782608695652174 1.0
CACM-1886 0.4583333333333333 1.0
CACM-1924 0.44 1.0
CACM-2053 0.4230769230769231 1.0
CACM-2110 0.4074074074074074 1.0
CACM-2716 0.39285714285714285 1.0
CACM-2722 0.3793103448275862 1.0
CACM-2766 0.36666666666666664 1.0
CACM-2968 0.3548387096774194 1.0
CACM-0409 0.34375 1.0
CACM-3059 0.3333333333333333 1.0
CACM-0320 0.3235294117647059 1.0
CACM-2828 0.3142857142857143 1.0
CACM-1928 0.3055555555555556 1.0
CACM-2175 0.2972972972972973 1.0
CACM-1471 0.2894736842105263 1.0
CACM-2692 0.28205128205128205 1.0
CACM-2883 0.275 1.0
CACM-2896 0.2682926829268293 1.0
CACM-2570 0.2619047619047619 1.0
CACM-1366 0.2558139534883721 1.0
CACM-2402 0.25 1.0
CACM-1411 0.24444444444444444 1.0
CACM-2135 0.2391304347826087 1.0
CACM-0321 0.23404255319148937 1.0
CACM-1171 0.22916666666666666 1.0
CACM-1350 0.22448979591836735 1.0
CACM-1392 0.22 1.0
CACM-1504 0.21568627450980393 1.0
CACM-1728 0.21153846153846154 1.0
CACM-1752 0.20754716981132076 1.0
CACM-2035 0.2037037037037037 1.0
CACM-2092 0.2 1.0
CACM-2094 0.19642857142857142 1.0
CACM-2167 0.19298245614035087 1.0
CACM-2314 0.1896551724137931 1.0
CACM-2454 0.1864406779661017 1.0
CACM-2498 0.18333333333333332 1.0
CACM-2499 0.18032786885245902 1.0
CACM-2522 0.1774193548387097 1.0
CACM-2545 0.1746031746031746 1.0
CACM-2715 0.171875 1.0
CACM-2751 0.16923076923076924 1.0
CACM-2771 0.16666666666666666 1.0
CACM-2855 0.16417910447761194 1.0
CACM-2887 0.16176470588235295 1.0
CACM-3032 0.15942028985507245 1.0
CACM-3038 0.15714285714285714 1.0
CACM-1072 0.15492957746478872 1.0
CACM-1572 0.1527777777777778 1.0
CACM-2707 0.1506849315068493 1.0
CACM-2981 0.14864864864864866 1.0
CACM-2997 0.14666666666666667 1.0
CACM-2276 0.14473684210526316 1.0
CACM-2630 0.14285714285714285 1.0
CACM-2986 0.14102564102564102 1.0
CACM-3152 0.13924050632911392 1.0
CACM-2885 0.1375 1.0
CACM-2114 0.13580246913580246 1.0
CACM-1262 0.13414634146341464 1.0
CACM-1554 0.13253012048192772 1.0
CACM-1747 0.13095238095238096 1.0
CACM-1854 0.12941176470588237 1.0
CACM-1959 0.12790697674418605 1.0
CACM-2195 0.12643678160919541 1.0
CACM-2865 0.125 1.0
CACM-2231 0.12359550561797752 1.0
CACM-2421 0.12222222222222222 1.0
CACM-2453 0.12087912087912088 1.0
CACM-2884 0.11956521739130435 1.0
CACM-2251 0.11827956989247312 1.0
CACM-1626 0.11702127659574468 1.0
CACM-1936 0.11578947368421053 1.0
CACM-1976 0.11458333333333333 1.0
CACM-2188 0.1134020618556701 1.0
CACM-2373 0.11224489795918367 1.0
CACM-2864 0.1111111111111111 1.0
CACM-2988 0.11 1.0
