P@5: 1.0
P@5: 0.4
CACM-1601 1.0 0.125
CACM-3075 1.0 0.25
CACM-2664 1.0 0.375
CACM-2973 1.0 0.5
CACM-2714 1.0 0.625
CACM-3156 1.0 0.75
CACM-3175 1.0 0.875
CACM-2266 1.0 1.0
CACM-2289 0.8888888888888888 1.0
CACM-1468 0.8 1.0
CACM-2433 0.7272727272727273 1.0
CACM-2838 0.6666666666666666 1.0
CACM-1846 0.6153846153846154 1.0
CACM-1959 0.5714285714285714 1.0
CACM-2692 0.5333333333333333 1.0
CACM-1811 0.5 1.0
CACM-1350 0.47058823529411764 1.0
CACM-1471 0.4444444444444444 1.0
CACM-2175 0.42105263157894735 1.0
CACM-0320 0.4 1.0
CACM-1928 0.38095238095238093 1.0
CACM-3059 0.36363636363636365 1.0
CACM-1665 0.34782608695652173 1.0
CACM-1504 0.3333333333333333 1.0
CACM-2722 0.32 1.0
CACM-2110 0.3076923076923077 1.0
CACM-2936 0.2962962962962963 1.0
CACM-1847 0.2857142857142857 1.0
CACM-1930 0.27586206896551724 1.0
CACM-2177 0.26666666666666666 1.0
CACM-3096 0.25806451612903225 1.0
CACM-2195 0.25 1.0
CACM-2665 0.24242424242424243 1.0
CACM-0321 0.23529411764705882 1.0
CACM-1145 0.22857142857142856 1.0
CACM-1886 0.2222222222222222 1.0
CACM-2035 0.21621621621621623 1.0
CACM-2094 0.21052631578947367 1.0
CACM-2499 0.20512820512820512 1.0
CACM-2598 0.2 1.0
CACM-2767 0.1951219512195122 1.0
CACM-2912 0.19047619047619047 1.0
CACM-2865 0.18604651162790697 1.0
CACM-2896 0.18181818181818182 1.0
CACM-2986 0.17777777777777778 1.0
CACM-2092 0.17391304347826086 1.0
CACM-2314 0.1702127659574468 1.0
CACM-1135 0.16666666666666666 1.0
CACM-1225 0.16326530612244897 1.0
CACM-1233 0.16 1.0
CACM-1326 0.1568627450980392 1.0
CACM-1549 0.15384615384615385 1.0
CACM-1726 0.1509433962264151 1.0
CACM-1827 0.14814814814814814 1.0
CACM-1856 0.14545454545454545 1.0
CACM-2060 0.14285714285714285 1.0
CACM-1747 0.14035087719298245 1.0
CACM-3164 0.13793103448275862 1.0
CACM-1854 0.13559322033898305 1.0
CACM-2645 0.13333333333333333 1.0
CACM-1852 0.13114754098360656 1.0
CACM-2166 0.12903225806451613 1.0
CACM-2114 0.12698412698412698 1.0
CACM-2232 0.125 1.0
CACM-0950 0.12307692307692308 1.0
CACM-2401 0.12121212121212122 1.0
CACM-2723 0.11940298507462686 1.0
CACM-2342 0.11764705882352941 1.0
CACM-2515 0.11594202898550725 1.0
CACM-2851 0.11428571428571428 1.0
CACM-2570 0.11267605633802817 1.0
CACM-2766 0.1111111111111111 1.0
CACM-0497 0.1095890410958904 1.0
CACM-1572 0.10810810810810811 1.0
CACM-2031 0.10666666666666667 1.0
CACM-2956 0.10526315789473684 1.0
CACM-3021 0.1038961038961039 1.0
CACM-0865 0.10256410256410256 1.0
CACM-1551 0.10126582278481013 1.0
CACM-2231 0.1 1.0
CACM-2218 0.09876543209876543 1.0
CACM-3065 0.0975609756097561 1.0
CACM-1392 0.0963855421686747 1.0
CACM-2167 0.09523809523809523 1.0
CACM-2366 0.09411764705882353 1.0
CACM-2715 0.09302325581395349 1.0
CACM-2855 0.09195402298850575 1.0
CACM-2189 0.09090909090909091 1.0
CACM-2135 0.0898876404494382 1.0
CACM-1169 0.08888888888888889 1.0
CACM-0409 0.08791208791208792 1.0
CACM-1924 0.08695652173913043 1.0
CACM-2545 0.08602150537634409 1.0
CACM-0616 0.0851063829787234 1.0
CACM-1614 0.08421052631578947 1.0
CACM-2188 0.08333333333333333 1.0
CACM-2341 0.08247422680412371 1.0
CACM-1728 0.08163265306122448 1.0
CACM-2263 0.08080808080808081 1.0
CACM-0849 0.08 1.0
