P@5: 1.0
P@5: 0.3
CACM-1947 1.0 0.16666666666666666
CACM-1613 1.0 0.3333333333333333
CACM-1134 1.0 0.5
CACM-1807 1.0 0.6666666666666666
CACM-2923 1.0 0.8333333333333334
CACM-2290 1.0 1.0
CACM-1135 0.8571428571428571 1.0
CACM-2886 0.75 1.0
CACM-2870 0.6666666666666666 1.0
CACM-0320 0.6 1.0
CACM-2767 0.5454545454545454 1.0
CACM-3069 0.5 1.0
CACM-1684 0.46153846153846156 1.0
CACM-1916 0.42857142857142855 1.0
CACM-1930 0.4 1.0
CACM-1939 0.375 1.0
CACM-1959 0.35294117647058826 1.0
CACM-2017 0.3333333333333333 1.0
CACM-2373 0.3157894736842105 1.0
CACM-2598 0.3 1.0
CACM-2864 0.2857142857142857 1.0
CACM-1788 0.2727272727272727 1.0
CACM-2423 0.2608695652173913 1.0
CACM-1265 0.25 1.0
CACM-2314 0.24 1.0
CACM-2645 0.23076923076923078 1.0
CACM-1348 0.2222222222222222 1.0
CACM-1003 0.21428571428571427 1.0
CACM-2939 0.20689655172413793 1.0
CACM-2138 0.2 1.0
CACM-1350 0.1935483870967742 1.0
CACM-2470 0.1875 1.0
CACM-3077 0.18181818181818182 1.0
CACM-2061 0.17647058823529413 1.0
CACM-2921 0.17142857142857143 1.0
CACM-2438 0.16666666666666666 1.0
CACM-1890 0.16216216216216217 1.0
CACM-0441 0.15789473684210525 1.0
CACM-1145 0.15384615384615385 1.0
CACM-1334 0.15 1.0
CACM-1393 0.14634146341463414 1.0
CACM-1487 0.14285714285714285 1.0
CACM-1805 0.13953488372093023 1.0
CACM-1806 0.13636363636363635 1.0
CACM-1856 0.13333333333333333 1.0
CACM-1878 0.13043478260869565 1.0
CACM-1879 0.1276595744680851 1.0
CACM-2480 0.125 1.0
CACM-2556 0.12244897959183673 1.0
CACM-2595 0.12 1.0
CACM-2856 0.11764705882352941 1.0
CACM-2943 0.11538461538461539 1.0
CACM-2972 0.11320754716981132 1.0
CACM-1751 0.1111111111111111 1.0
CACM-2865 0.10909090909090909 1.0
CACM-2989 0.10714285714285714 1.0
CACM-2376 0.10526315789473684 1.0
CACM-3154 0.10344827586206896 1.0
CACM-2130 0.1016949152542373 1.0
CACM-1543 0.1 1.0
CACM-1549 0.09836065573770492 1.0
CACM-1626 0.0967741935483871 1.0
CACM-1665 0.09523809523809523 1.0
CACM-1877 0.09375 1.0
CACM-1951 0.09230769230769231 1.0
CACM-2033 0.09090909090909091 1.0
CACM-2092 0.08955223880597014 1.0
CACM-2160 0.08823529411764706 1.0
CACM-2421 0.08695652173913043 1.0
CACM-2765 0.08571428571428572 1.0
CACM-2829 0.08450704225352113 1.0
CACM-2905 0.08333333333333333 1.0
CACM-2981 0.0821917808219178 1.0
CACM-2210 0.08108108108108109 1.0
CACM-2746 0.08 1.0
CACM-1854 0.07894736842105263 1.0
CACM-2060 0.07792207792207792 1.0
CACM-0964 0.07692307692307693 1.0
CACM-1728 0.0759493670886076 1.0
CACM-2871 0.075 1.0
CACM-1533 0.07407407407407407 1.0
CACM-2705 0.07317073170731707 1.0
CACM-1062 0.07228915662650602 1.0
CACM-1185 0.07142857142857142 1.0
CACM-1235 0.07058823529411765 1.0
CACM-1829 0.06976744186046512 1.0
CACM-1834 0.06896551724137931 1.0
CACM-2035 0.06818181818181818 1.0
CACM-2719 0.06741573033707865 1.0
CACM-1827 0.06666666666666667 1.0
CACM-2682 0.06593406593406594 1.0
CACM-0321 0.06521739130434782 1.0
CACM-0731 0.06451612903225806 1.0
CACM-1098 0.06382978723404255 1.0
CACM-1491 0.06315789473684211 1.0
CACM-2003 0.0625 1.0
CACM-2317 0.061855670103092786 1.0
CACM-2732 0.061224489795918366 1.0
CACM-2561 0.06060606060606061 1.0
CACM-2851 0.06 1.0
