P@5: 1.0
P@5: 1.0
CACM-1198 1.0 0.03333333333333333
CACM-2080 1.0 0.06666666666666667
CACM-2618 1.0 0.1
CACM-1749 1.0 0.13333333333333333
CACM-2597 1.0 0.16666666666666666
CACM-3128 1.0 0.2
CACM-2632 1.0 0.23333333333333334
CACM-1338 1.0 0.26666666666666666
CACM-2256 1.0 0.3
CACM-2150 1.0 0.3333333333333333
CACM-1960 1.0 0.36666666666666664
CACM-2379 1.0 0.4
CACM-1854 1.0 0.43333333333333335
CACM-2376 1.0 0.4666666666666667
CACM-2740 1.0 0.5
CACM-2541 1.0 0.5333333333333333
CACM-2866 1.0 0.5666666666666667
CACM-2342 1.0 0.6
CACM-2320 1.0 0.6333333333333333
CACM-3048 1.0 0.6666666666666666
CACM-1828 1.0 0.7
CACM-3082 1.0 0.7333333333333333
CACM-2777 1.0 0.7666666666666667
CACM-2851 1.0 0.8
CACM-2912 1.0 0.8333333333333334
CACM-3043 1.0 0.8666666666666667
CACM-2938 1.0 0.9
CACM-3039 1.0 0.9333333333333333
CACM-1071 1.0 0.9666666666666667
CACM-2700 1.0 1.0
CACM-1747 0.967741935483871 1.0
CACM-2314 0.9375 1.0
CACM-2626 0.9090909090909091 1.0
CACM-3105 0.8823529411764706 1.0
CACM-1552 0.8571428571428571 1.0
CACM-2438 0.8333333333333334 1.0
CACM-1135 0.8108108108108109 1.0
CACM-2060 0.7894736842105263 1.0
CACM-1805 0.7692307692307693 1.0
CACM-2003 0.75 1.0
CACM-3014 0.7317073170731707 1.0
CACM-1748 0.7142857142857143 1.0
CACM-2865 0.6976744186046512 1.0
CACM-1247 0.6818181818181818 1.0
CACM-1728 0.6666666666666666 1.0
CACM-1751 0.6521739130434783 1.0
CACM-2138 0.6382978723404256 1.0
CACM-2317 0.625 1.0
CACM-2374 0.6122448979591837 1.0
CACM-2625 0.6 1.0
CACM-3028 0.5882352941176471 1.0
CACM-2817 0.5769230769230769 1.0
CACM-2849 0.5660377358490566 1.0
CACM-2377 0.5555555555555556 1.0
CACM-2939 0.5454545454545454 1.0
CACM-1750 0.5357142857142857 1.0
CACM-2020 0.5263157894736842 1.0
CACM-2870 0.5172413793103449 1.0
CACM-2629 0.5084745762711864 1.0
CACM-3072 0.5 1.0
CACM-2522 0.4918032786885246 1.0
CACM-2840 0.4838709677419355 1.0
CACM-1680 0.47619047619047616 1.0
CACM-2036 0.46875 1.0
CACM-2372 0.46153846153846156 1.0
CACM-3127 0.45454545454545453 1.0
CACM-1348 0.44776119402985076 1.0
CACM-1916 0.4411764705882353 1.0
CACM-1947 0.43478260869565216 1.0
CACM-2366 0.42857142857142855 1.0
CACM-2499 0.4225352112676056 1.0
CACM-2709 0.4166666666666667 1.0
CACM-3154 0.410958904109589 1.0
CACM-0440 0.40540540540540543 1.0
CACM-1393 0.4 1.0
CACM-1543 0.39473684210526316 1.0
CACM-1681 0.38961038961038963 1.0
CACM-1684 0.38461538461538464 1.0
CACM-1754 0.379746835443038 1.0
CACM-1781 0.375 1.0
CACM-1901 0.37037037037037035 1.0
CACM-1908 0.36585365853658536 1.0
CACM-1924 0.3614457831325301 1.0
CACM-1951 0.35714285714285715 1.0
CACM-1959 0.35294117647058826 1.0
CACM-2017 0.3488372093023256 1.0
CACM-2046 0.3448275862068966 1.0
CACM-2106 0.3409090909090909 1.0
CACM-2127 0.33707865168539325 1.0
CACM-2130 0.3333333333333333 1.0
CACM-2163 0.32967032967032966 1.0
CACM-2167 0.32608695652173914 1.0
CACM-2188 0.3225806451612903 1.0
CACM-2195 0.3191489361702128 1.0
CACM-2313 0.3157894736842105 1.0
CACM-2356 0.3125 1.0
CACM-2358 0.30927835051546393 1.0
CACM-2421 0.30612244897959184 1.0
CACM-2479 0.30303030303030304 1.0
CACM-2517 0.3 1.0
