P@5: 1.0
P@5: 1.0
CACM-1265 1.0 0.05
CACM-1787 1.0 0.1
CACM-2110 1.0 0.15
CACM-2179 1.0 0.2
CACM-2824 1.0 0.25
CACM-1836 1.0 0.3
CACM-1683 1.0 0.35
CACM-2708 1.0 0.4
CACM-1825 1.0 0.45
CACM-2340 1.0 0.5
CACM-2733 1.0 0.55
CACM-2015 1.0 0.6
CACM-1768 1.0 0.65
CACM-1350 1.0 0.7
CACM-2986 1.0 0.75
CACM-3094 1.0 0.8
CACM-2836 1.0 0.85
CACM-2702 1.0 0.9
CACM-2084 1.0 0.95
CACM-2423 1.0 1.0
CACM-2177 0.9523809523809523 1.0
CACM-2886 0.9090909090909091 1.0
CACM-2546 0.8695652173913043 1.0
CACM-2703 0.8333333333333334 1.0
CACM-1665 0.8 1.0
CACM-1847 0.7692307692307693 1.0
CACM-2987 0.7407407407407407 1.0
CACM-1012 0.7142857142857143 1.0
CACM-2061 0.6896551724137931 1.0
CACM-1504 0.6666666666666666 1.0
CACM-1886 0.6451612903225806 1.0
CACM-1930 0.625 1.0
CACM-2138 0.6060606060606061 1.0
CACM-2421 0.5882352941176471 1.0
CACM-1145 0.5714285714285714 1.0
CACM-2828 0.5555555555555556 1.0
CACM-2786 0.5405405405405406 1.0
CACM-1612 0.5263157894736842 1.0
CACM-2916 0.5128205128205128 1.0
CACM-0677 0.5 1.0
CACM-1392 0.4878048780487805 1.0
CACM-1684 0.47619047619047616 1.0
CACM-1713 0.46511627906976744 1.0
CACM-2053 0.45454545454545453 1.0
CACM-2094 0.4444444444444444 1.0
CACM-2134 0.43478260869565216 1.0
CACM-2380 0.425531914893617 1.0
CACM-2598 0.4166666666666667 1.0
CACM-1525 0.40816326530612246 1.0
CACM-2754 0.4 1.0
CACM-1972 0.39215686274509803 1.0
CACM-2451 0.38461538461538464 1.0
CACM-2537 0.37735849056603776 1.0
CACM-2665 0.37037037037037035 1.0
CACM-1852 0.36363636363636365 1.0
CACM-0185 0.35714285714285715 1.0
CACM-1395 0.3508771929824561 1.0
CACM-1549 0.3448275862068966 1.0
CACM-1959 0.3389830508474576 1.0
CACM-1169 0.3333333333333333 1.0
CACM-1235 0.32786885245901637 1.0
CACM-2194 0.3225806451612903 1.0
CACM-2722 0.31746031746031744 1.0
CACM-1989 0.3125 1.0
CACM-2835 0.3076923076923077 1.0
CACM-3138 0.30303030303030304 1.0
CACM-1453 0.29850746268656714 1.0
CACM-2301 0.29411764705882354 1.0
CACM-2794 0.2898550724637681 1.0
CACM-3100 0.2857142857142857 1.0
CACM-2030 0.28169014084507044 1.0
CACM-2215 0.2777777777777778 1.0
CACM-2849 0.273972602739726 1.0
CACM-2534 0.2702702702702703 1.0
CACM-1856 0.26666666666666666 1.0
CACM-2060 0.2631578947368421 1.0
CACM-3075 0.2597402597402597 1.0
CACM-2355 0.2564102564102564 1.0
CACM-1939 0.25316455696202533 1.0
CACM-1072 0.25 1.0
CACM-2219 0.24691358024691357 1.0
CACM-3037 0.24390243902439024 1.0
CACM-1540 0.24096385542168675 1.0
CACM-1626 0.23809523809523808 1.0
CACM-1826 0.23529411764705882 1.0
CACM-2004 0.23255813953488372 1.0
CACM-2031 0.22988505747126436 1.0
CACM-2366 0.22727272727272727 1.0
CACM-2373 0.2247191011235955 1.0
CACM-2498 0.2222222222222222 1.0
CACM-2628 0.21978021978021978 1.0
CACM-2767 0.21739130434782608 1.0
CACM-2829 0.21505376344086022 1.0
CACM-2855 0.2127659574468085 1.0
CACM-2863 0.21052631578947367 1.0
CACM-2082 0.20833333333333334 1.0
CACM-1975 0.20618556701030927 1.0
CACM-2766 0.20408163265306123 1.0
CACM-1495 0.20202020202020202 1.0
CACM-1723 0.2 1.0
