P@5: 1.0
P@5: 0.45
CACM-3068 1.0 0.1111111111111111
CACM-2632 1.0 0.2222222222222222
CACM-2870 1.0 0.3333333333333333
CACM-3128 1.0 0.4444444444444444
CACM-2372 1.0 0.5555555555555556
CACM-3158 1.0 0.6666666666666666
CACM-2876 1.0 0.7777777777777778
CACM-3111 1.0 0.8888888888888888
CACM-3177 1.0 1.0
CACM-2046 0.9 1.0
CACM-3076 0.8181818181818182 1.0
CACM-2849 0.75 1.0
CACM-1747 0.6923076923076923 1.0
CACM-2424 0.6428571428571429 1.0
CACM-2951 0.6 1.0
CACM-3038 0.5625 1.0
CACM-2188 0.5294117647058824 1.0
CACM-2358 0.5 1.0
CACM-1247 0.47368421052631576 1.0
CACM-1728 0.45 1.0
CACM-2138 0.42857142857142855 1.0
CACM-2379 0.4090909090909091 1.0
CACM-2626 0.391304347826087 1.0
CACM-3021 0.375 1.0
CACM-3182 0.36 1.0
CACM-1750 0.34615384615384615 1.0
CACM-2622 0.3333333333333333 1.0
CACM-3032 0.32142857142857145 1.0
CACM-1846 0.3103448275862069 1.0
CACM-2988 0.3 1.0
CACM-3059 0.2903225806451613 1.0
CACM-2406 0.28125 1.0
CACM-2198 0.2727272727272727 1.0
CACM-1543 0.2647058823529412 1.0
CACM-1552 0.2571428571428571 1.0
CACM-1681 0.25 1.0
CACM-1951 0.24324324324324326 1.0
CACM-1959 0.23684210526315788 1.0
CACM-2163 0.23076923076923078 1.0
CACM-2313 0.225 1.0
CACM-2314 0.21951219512195122 1.0
CACM-2320 0.21428571428571427 1.0
CACM-2421 0.20930232558139536 1.0
CACM-2594 0.20454545454545456 1.0
CACM-2817 0.2 1.0
CACM-2846 0.1956521739130435 1.0
CACM-2882 0.19148936170212766 1.0
CACM-1751 0.1875 1.0
CACM-1854 0.1836734693877551 1.0
CACM-2080 0.18 1.0
CACM-2317 0.17647058823529413 1.0
CACM-2374 0.17307692307692307 1.0
CACM-2625 0.16981132075471697 1.0
CACM-3028 0.16666666666666666 1.0
CACM-1226 0.16363636363636364 1.0
CACM-2522 0.16071428571428573 1.0
CACM-3002 0.15789473684210525 1.0
CACM-2470 0.15517241379310345 1.0
CACM-3127 0.15254237288135594 1.0
CACM-1680 0.15 1.0
CACM-2582 0.14754098360655737 1.0
CACM-3105 0.14516129032258066 1.0
CACM-0441 0.14285714285714285 1.0
CACM-2900 0.140625 1.0
CACM-1135 0.13846153846153847 1.0
CACM-1928 0.13636363636363635 1.0
CACM-3082 0.13432835820895522 1.0
CACM-0440 0.1323529411764706 1.0
CACM-1393 0.13043478260869565 1.0
CACM-1684 0.12857142857142856 1.0
CACM-1748 0.1267605633802817 1.0
CACM-1754 0.125 1.0
CACM-1781 0.1232876712328767 1.0
CACM-1901 0.12162162162162163 1.0
CACM-1908 0.12 1.0
CACM-1924 0.11842105263157894 1.0
CACM-2017 0.11688311688311688 1.0
CACM-2020 0.11538461538461539 1.0
CACM-2106 0.11392405063291139 1.0
CACM-2127 0.1125 1.0
CACM-2130 0.1111111111111111 1.0
CACM-2167 0.10975609756097561 1.0
CACM-2195 0.10843373493975904 1.0
CACM-2356 0.10714285714285714 1.0
CACM-2438 0.10588235294117647 1.0
CACM-2479 0.10465116279069768 1.0
CACM-2517 0.10344827586206896 1.0
CACM-2741 0.10227272727272728 1.0
CACM-2833 0.10112359550561797 1.0
CACM-2871 0.1 1.0
CACM-2943 0.0989010989010989 1.0
CACM-1435 0.09782608695652174 1.0
CACM-3142 0.0967741935483871 1.0
CACM-2936 0.09574468085106383 1.0
CACM-0616 0.09473684210526316 1.0
CACM-1605 0.09375 1.0
CACM-1677 0.09278350515463918 1.0
CACM-2016 0.09183673469387756 1.0
CACM-2869 0.09090909090909091 1.0
CACM-1695 0.09 1.0
