P@5: 1.0
P@5: 0.25
CACM-2080 1.0 0.2
CACM-2629 1.0 0.4
CACM-1523 1.0 0.6
CACM-3127 1.0 0.8
CACM-2246 1.0 1.0
CACM-1247 0.8333333333333334 1.0
CACM-2849 0.7142857142857143 1.0
CACM-1681 0.625 1.0
CACM-1951 0.5555555555555556 1.0
CACM-1959 0.5 1.0
CACM-2594 0.45454545454545453 1.0
CACM-3142 0.4166666666666667 1.0
CACM-1728 0.38461538461538464 1.0
CACM-2625 0.35714285714285715 1.0
CACM-2138 0.3333333333333333 1.0
CACM-1226 0.3125 1.0
CACM-2379 0.29411764705882354 1.0
CACM-2424 0.2777777777777778 1.0
CACM-1930 0.2631578947368421 1.0
CACM-2188 0.25 1.0
CACM-0106 0.23809523809523808 1.0
CACM-1135 0.22727272727272727 1.0
CACM-1626 0.21739130434782608 1.0
CACM-1976 0.20833333333333334 1.0
CACM-2033 0.2 1.0
CACM-2060 0.19230769230769232 1.0
CACM-2451 0.18518518518518517 1.0
CACM-2501 0.17857142857142858 1.0
CACM-2547 0.1724137931034483 1.0
CACM-2912 0.16666666666666666 1.0
CACM-2957 0.16129032258064516 1.0
CACM-1393 0.15625 1.0
CACM-2017 0.15151515151515152 1.0
CACM-2438 0.14705882352941177 1.0
CACM-2833 0.14285714285714285 1.0
CACM-1435 0.1388888888888889 1.0
CACM-1543 0.13513513513513514 1.0
CACM-1552 0.13157894736842105 1.0
CACM-2046 0.1282051282051282 1.0
CACM-2163 0.125 1.0
CACM-2314 0.12195121951219512 1.0
CACM-2882 0.11904761904761904 1.0
CACM-2936 0.11627906976744186 1.0
CACM-1751 0.11363636363636363 1.0
CACM-1487 0.1111111111111111 1.0
CACM-2003 0.10869565217391304 1.0
CACM-2218 0.10638297872340426 1.0
CACM-3068 0.10416666666666667 1.0
CACM-3002 0.10204081632653061 1.0
CACM-1324 0.1 1.0
CACM-1854 0.09803921568627451 1.0
CACM-2317 0.09615384615384616 1.0
CACM-2470 0.09433962264150944 1.0
CACM-2828 0.09259259259259259 1.0
CACM-3077 0.09090909090909091 1.0
CACM-3124 0.08928571428571429 1.0
CACM-1517 0.08771929824561403 1.0
CACM-2372 0.08620689655172414 1.0
CACM-2342 0.0847457627118644 1.0
CACM-2950 0.08333333333333333 1.0
CACM-2582 0.08196721311475409 1.0
CACM-1614 0.08064516129032258 1.0
CACM-2341 0.07936507936507936 1.0
CACM-2366 0.078125 1.0
CACM-2452 0.07692307692307693 1.0
CACM-2715 0.07575757575757576 1.0
CACM-1754 0.07462686567164178 1.0
CACM-1908 0.07352941176470588 1.0
CACM-2167 0.07246376811594203 1.0
CACM-2356 0.07142857142857142 1.0
CACM-3021 0.07042253521126761 1.0
CACM-0435 0.06944444444444445 1.0
CACM-2846 0.0684931506849315 1.0
CACM-2838 0.06756756756756757 1.0
CACM-0321 0.06666666666666667 1.0
CACM-0441 0.06578947368421052 1.0
CACM-0644 0.06493506493506493 1.0
CACM-0794 0.0641025641025641 1.0
CACM-1062 0.06329113924050633 1.0
CACM-1072 0.0625 1.0
CACM-1134 0.06172839506172839 1.0
CACM-1145 0.06097560975609756 1.0
CACM-1225 0.060240963855421686 1.0
CACM-1265 0.05952380952380952 1.0
CACM-1334 0.058823529411764705 1.0
CACM-1350 0.05813953488372093 1.0
CACM-1395 0.05747126436781609 1.0
CACM-1491 0.056818181818181816 1.0
CACM-1524 0.056179775280898875 1.0
CACM-1549 0.05555555555555555 1.0
CACM-1646 0.054945054945054944 1.0
CACM-1665 0.05434782608695652 1.0
CACM-1676 0.053763440860215055 1.0
CACM-1691 0.05319148936170213 1.0
CACM-1847 0.05263157894736842 1.0
CACM-1856 0.052083333333333336 1.0
CACM-1879 0.05154639175257732 1.0
CACM-1886 0.05102040816326531 1.0
CACM-1989 0.050505050505050504 1.0
CACM-2094 0.05 1.0
