P@5: 1.0
P@5: 0.7
CACM-2318 1.0 0.07142857142857142
CACM-1653 1.0 0.14285714285714285
CACM-2542 1.0 0.21428571428571427
CACM-3048 1.0 0.2857142857142857
CACM-1827 1.0 0.35714285714285715
CACM-2344 1.0 0.42857142857142855
CACM-2984 1.0 0.5
CACM-1805 1.0 0.5714285714285714
CACM-2522 1.0 0.6428571428571429
CACM-3072 1.0 0.7142857142857143
CACM-1518 1.0 0.7857142857142857
CACM-2151 1.0 0.8571428571428571
CACM-1572 1.0 0.9285714285714286
CACM-2951 1.0 1.0
CACM-0462 0.9333333333333333 1.0
CACM-3091 0.875 1.0
CACM-2829 0.8235294117647058 1.0
CACM-2812 0.7777777777777778 1.0
CACM-2892 0.7368421052631579 1.0
CACM-3070 0.7 1.0
CACM-2882 0.6666666666666666 1.0
CACM-2990 0.6363636363636364 1.0
CACM-2720 0.6086956521739131 1.0
CACM-1427 0.5833333333333334 1.0
CACM-2215 0.56 1.0
CACM-2232 0.5384615384615384 1.0
CACM-2310 0.5185185185185185 1.0
CACM-2370 0.5 1.0
CACM-1908 0.4827586206896552 1.0
CACM-2859 0.4666666666666667 1.0
CACM-1726 0.45161290322580644 1.0
CACM-2849 0.4375 1.0
CACM-2035 0.42424242424242425 1.0
CACM-2319 0.4117647058823529 1.0
CACM-2894 0.4 1.0
CACM-2902 0.3888888888888889 1.0
CACM-0851 0.3783783783783784 1.0
CACM-1334 0.3684210526315789 1.0
CACM-1543 0.358974358974359 1.0
CACM-1870 0.35 1.0
CACM-2343 0.34146341463414637 1.0
CACM-2828 0.3333333333333333 1.0
CACM-3078 0.32558139534883723 1.0
CACM-2811 0.3181818181818182 1.0
CACM-2883 0.3111111111111111 1.0
CACM-2980 0.30434782608695654 1.0
CACM-1915 0.2978723404255319 1.0
CACM-2019 0.2916666666666667 1.0
CACM-2402 0.2857142857142857 1.0
CACM-2437 0.28 1.0
CACM-2991 0.27450980392156865 1.0
CACM-0096 0.2692307692307692 1.0
CACM-1270 0.2641509433962264 1.0
CACM-1347 0.25925925925925924 1.0
CACM-1671 0.2545454545454545 1.0
CACM-1933 0.25 1.0
CACM-2106 0.24561403508771928 1.0
CACM-2317 0.2413793103448276 1.0
CACM-2592 0.23728813559322035 1.0
CACM-2967 0.23333333333333334 1.0
CACM-2314 0.22950819672131148 1.0
CACM-2711 0.22580645161290322 1.0
CACM-1030 0.2222222222222222 1.0
CACM-1032 0.21875 1.0
CACM-1728 0.2153846153846154 1.0
CACM-2452 0.21212121212121213 1.0
CACM-3119 0.208955223880597 1.0
CACM-0893 0.20588235294117646 1.0
CACM-1278 0.2028985507246377 1.0
CACM-1931 0.2 1.0
CACM-2937 0.19718309859154928 1.0
CACM-2454 0.19444444444444445 1.0
CACM-2683 0.1917808219178082 1.0
CACM-0858 0.1891891891891892 1.0
CACM-1325 0.18666666666666668 1.0
CACM-1906 0.18421052631578946 1.0
CACM-0040 0.18181818181818182 1.0
CACM-0671 0.1794871794871795 1.0
CACM-1750 0.17721518987341772 1.0
CACM-1792 0.175 1.0
CACM-1856 0.1728395061728395 1.0
CACM-2268 0.17073170731707318 1.0
CACM-2535 0.1686746987951807 1.0
CACM-2988 0.16666666666666666 1.0
CACM-3028 0.16470588235294117 1.0
CACM-3136 0.16279069767441862 1.0
CACM-3153 0.16091954022988506 1.0
CACM-3176 0.1590909090909091 1.0
CACM-0058 0.15730337078651685 1.0
CACM-0144 0.15555555555555556 1.0
CACM-0320 0.15384615384615385 1.0
CACM-0558 0.15217391304347827 1.0
CACM-0585 0.15053763440860216 1.0
CACM-0854 0.14893617021276595 1.0
CACM-0865 0.14736842105263157 1.0
CACM-0972 0.14583333333333334 1.0
CACM-1010 0.14432989690721648 1.0
CACM-1144 0.14285714285714285 1.0
CACM-1181 0.1414141414141414 1.0
CACM-1188 0.14 1.0
