P@5: 1.0
P@5: 0.3
CACM-1134 1.0 0.16666666666666666
CACM-1807 1.0 0.3333333333333333
CACM-2923 1.0 0.5
CACM-1947 1.0 0.6666666666666666
CACM-1613 1.0 0.8333333333333334
CACM-2290 1.0 1.0
CACM-2061 0.8571428571428571 1.0
CACM-2921 0.75 1.0
CACM-1003 0.6666666666666666 1.0
CACM-1671 0.6 1.0
CACM-1723 0.5454545454545454 1.0
CACM-2210 0.5 1.0
CACM-2233 0.46153846153846156 1.0
CACM-2424 0.42857142857142855 1.0
CACM-2746 0.4 1.0
CACM-2990 0.375 1.0
CACM-3099 0.35294117647058826 1.0
CACM-0637 0.3333333333333333 1.0
CACM-1194 0.3157894736842105 1.0
CACM-1533 0.3 1.0
CACM-1572 0.2857142857142857 1.0
CACM-1787 0.2727272727272727 1.0
CACM-2542 0.2608695652173913 1.0
CACM-0252 0.25 1.0
CACM-1029 0.24 1.0
CACM-1387 0.23076923076923078 1.0
CACM-3115 0.2222222222222222 1.0
CACM-3130 0.21428571428571427 1.0
CACM-0303 0.20689655172413793 1.0
CACM-0464 0.2 1.0
CACM-1309 0.1935483870967742 1.0
CACM-1323 0.1875 1.0
CACM-1348 0.18181818181818182 1.0
CACM-1456 0.17647058823529413 1.0
CACM-1457 0.17142857142857143 1.0
CACM-1852 0.16666666666666666 1.0
CACM-2254 0.16216216216216217 1.0
CACM-2372 0.15789473684210525 1.0
CACM-2470 0.15384615384615385 1.0
CACM-2873 0.15 1.0
CACM-3077 0.14634146341463414 1.0
CACM-3105 0.14285714285714285 1.0
CACM-1496 0.13953488372093023 1.0
CACM-2939 0.13636363636363635 1.0
CACM-3030 0.13333333333333333 1.0
CACM-1135 0.13043478260869565 1.0
CACM-2138 0.1276595744680851 1.0
CACM-2411 0.125 1.0
CACM-2886 0.12244897959183673 1.0
CACM-2929 0.12 1.0
CACM-1350 0.11764705882352941 1.0
CACM-2112 0.11538461538461539 1.0
CACM-2579 0.11320754716981132 1.0
CACM-0048 0.1111111111111111 1.0
CACM-0243 0.10909090909090909 1.0
CACM-0282 0.10714285714285714 1.0
CACM-0320 0.10526315789473684 1.0
CACM-0332 0.10344827586206896 1.0
CACM-0367 0.1016949152542373 1.0
CACM-0380 0.1 1.0
CACM-0417 0.09836065573770492 1.0
CACM-0497 0.0967741935483871 1.0
CACM-0536 0.09523809523809523 1.0
CACM-0605 0.09375 1.0
CACM-0675 0.09230769230769231 1.0
CACM-0696 0.09090909090909091 1.0
CACM-0755 0.08955223880597014 1.0
CACM-0854 0.08823529411764706 1.0
CACM-0861 0.08695652173913043 1.0
CACM-0964 0.08571428571428572 1.0
CACM-1002 0.08450704225352113 1.0
CACM-1032 0.08333333333333333 1.0
CACM-1083 0.0821917808219178 1.0
CACM-1108 0.08108108108108109 1.0
CACM-1109 0.08 1.0
CACM-1168 0.07894736842105263 1.0
CACM-1170 0.07792207792207792 1.0
CACM-1171 0.07692307692307693 1.0
CACM-1184 0.0759493670886076 1.0
CACM-1185 0.075 1.0
CACM-1206 0.07407407407407407 1.0
CACM-1215 0.07317073170731707 1.0
CACM-1235 0.07228915662650602 1.0
CACM-1236 0.07142857142857142 1.0
CACM-1251 0.07058823529411765 1.0
CACM-1267 0.06976744186046512 1.0
CACM-1307 0.06896551724137931 1.0
CACM-1315 0.06818181818181818 1.0
CACM-1327 0.06741573033707865 1.0
CACM-1362 0.06666666666666667 1.0
CACM-1365 0.06593406593406594 1.0
CACM-1381 0.06521739130434782 1.0
CACM-1386 0.06451612903225806 1.0
CACM-1421 0.06382978723404255 1.0
CACM-1423 0.06315789473684211 1.0
CACM-1482 0.0625 1.0
CACM-1503 0.061855670103092786 1.0
CACM-1516 0.061224489795918366 1.0
CACM-1525 0.06060606060606061 1.0
CACM-1543 0.06 1.0
